bin_index,bin_lower,bin_upper,right_edge_included,n_recordings,mean_predicted_probability,observed_positive_rate,absolute_calibration_gap,dataset,protocol,direction,analysis_cell_display,method,method_display
1,0,0.20000000000000001,False,6,0.016312836887453368,0.66666666666666663,0.6503538297792133,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,eegnet,EEGNet
2,0.20000000000000001,0.40000000000000002,False,0,,,,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,eegnet,EEGNet
3,0.40000000000000002,0.60000000000000009,False,7,0.51326946867506462,0.7142857142857143,0.20101624561064968,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,eegnet,EEGNet
4,0.60000000000000009,0.80000000000000004,False,15,0.67472718905681683,0.59999999999999998,0.074727189056816856,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,eegnet,EEGNet
5,0.80000000000000004,1,True,11,0.86751871791210711,0.72727272727272729,0.14024599063937981,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,eegnet,EEGNet
1,0,0.20000000000000001,False,3,0.16800341018616649,0.33333333333333331,0.16532992314716682,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,equal_blend_050,Equal blend (50%)
2,0.20000000000000001,0.40000000000000002,False,5,0.31494092290916526,0.80000000000000004,0.48505907709083479,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,equal_blend_050,Equal blend (50%)
3,0.40000000000000002,0.60000000000000009,False,11,0.47212618191763855,0.72727272727272729,0.25514654535508874,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,equal_blend_050,Equal blend (50%)
4,0.60000000000000009,0.80000000000000004,False,15,0.69455270711714046,0.66666666666666663,0.027886040450473826,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,equal_blend_050,Equal blend (50%)
5,0.80000000000000004,1,True,5,0.93504777170579878,0.59999999999999998,0.3350477717057988,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,equal_blend_050,Equal blend (50%)
1,0,0.20000000000000001,False,3,0.065684042794970865,0.66666666666666663,0.60098262387169576,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,extra_trees,Extra Trees
2,0.20000000000000001,0.40000000000000002,False,6,0.32280611952898836,0.83333333333333337,0.51052721380434507,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,extra_trees,Extra Trees
3,0.40000000000000002,0.60000000000000009,False,7,0.51772736715924106,0.5714285714285714,0.053701204269330338,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,extra_trees,Extra Trees
4,0.60000000000000009,0.80000000000000004,False,12,0.68431482083902428,0.58333333333333337,0.10098148750569091,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,extra_trees,Extra Trees
5,0.80000000000000004,1,True,11,0.89720784862726866,0.72727272727272729,0.16993512135454136,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,extra_trees,Extra Trees
1,0,0.20000000000000001,False,6,0.096877755815664157,0.66666666666666663,0.56978891085100247,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_010,Fixed blend (10%)
2,0.20000000000000001,0.40000000000000002,False,8,0.28671009337063963,0.75,0.46328990662936037,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_010,Fixed blend (10%)
3,0.40000000000000002,0.60000000000000009,False,3,0.48686303131157832,0.66666666666666663,0.17980363535508831,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_010,Fixed blend (10%)
4,0.60000000000000009,0.80000000000000004,False,8,0.73573534271397478,0.5,0.23573534271397478,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_010,Fixed blend (10%)
5,0.80000000000000004,1,True,14,0.91520995519018433,0.7142857142857143,0.20092424090447003,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_010,Fixed blend (10%)
1,0,0.20000000000000001,False,5,0.13216513046953682,0.59999999999999998,0.46783486953046316,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_025,Fixed blend (25%)
2,0.20000000000000001,0.40000000000000002,False,9,0.33328987444863611,0.77777777777777779,0.44448790332914168,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_025,Fixed blend (25%)
3,0.40000000000000002,0.60000000000000009,False,3,0.482511349242839,0.66666666666666663,0.18415531742382762,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_025,Fixed blend (25%)
4,0.60000000000000009,0.80000000000000004,False,11,0.71490317262669778,0.54545454545454541,0.16944862717215237,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_025,Fixed blend (25%)
5,0.80000000000000004,1,True,11,0.88809526129692695,0.72727272727272729,0.16082253402419966,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,fixed_blend_025,Fixed blend (25%)
1,0,0.20000000000000001,False,3,0.00039157531652588207,0.66666666666666663,0.66627509135014074,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,rf,Random forest
2,0.20000000000000001,0.40000000000000002,False,7,0.3163748820236032,0.7142857142857143,0.3979108322621111,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,rf,Random forest
3,0.40000000000000002,0.60000000000000009,False,6,0.56194652168395132,0.5,0.061946521683951317,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,rf,Random forest
4,0.60000000000000009,0.80000000000000004,False,10,0.67893616622904307,0.69999999999999996,0.021063833770956886,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,rf,Random forest
5,0.80000000000000004,1,True,13,0.91179570903233675,0.69230769230769229,0.21948801672464446,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,rf,Random forest
1,0,0.20000000000000001,False,3,0.033313011540947617,0.66666666666666663,0.63335365512571906,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_mdm,Riemannian MDM
2,0.20000000000000001,0.40000000000000002,False,5,0.2919647078538693,0.40000000000000002,0.10803529214613072,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_mdm,Riemannian MDM
3,0.40000000000000002,0.60000000000000009,False,9,0.50954965706998889,0.66666666666666663,0.15711700959667774,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_mdm,Riemannian MDM
4,0.60000000000000009,0.80000000000000004,False,11,0.68629447023689194,0.81818181818181823,0.13188734794492629,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_mdm,Riemannian MDM
5,0.80000000000000004,1,True,11,0.95783975736727556,0.63636363636363635,0.3214761210036392,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_mdm,Riemannian MDM
1,0,0.20000000000000001,False,4,0.092992986014343554,0.75,0.65700701398565642,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_ts_logreg,Riemannian TS-LR
2,0.20000000000000001,0.40000000000000002,False,2,0.31986501987790694,1,0.68013498012209306,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_ts_logreg,Riemannian TS-LR
3,0.40000000000000002,0.60000000000000009,False,3,0.52387527731397487,0.33333333333333331,0.19054194398064156,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_ts_logreg,Riemannian TS-LR
4,0.60000000000000009,0.80000000000000004,False,4,0.69833539149245527,0.75,0.051664608507544729,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_ts_logreg,Riemannian TS-LR
5,0.80000000000000004,1,True,26,0.96661733622154322,0.65384615384615385,0.31277118237538937,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,riemann_ts_logreg,Riemannian TS-LR
1,0,0.20000000000000001,False,1,0.11950422052186251,0,0.11950422052186251,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,stack_recording,OOF recording-level stacking
2,0.20000000000000001,0.40000000000000002,False,5,0.33127235117440568,0.80000000000000004,0.46872764882559437,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,stack_recording,OOF recording-level stacking
3,0.40000000000000002,0.60000000000000009,False,8,0.4749209935437364,0.5,0.025079006456263597,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,stack_recording,OOF recording-level stacking
4,0.60000000000000009,0.80000000000000004,False,11,0.70312900824925972,0.72727272727272729,0.024143719023467569,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,stack_recording,OOF recording-level stacking
5,0.80000000000000004,1,True,14,0.91361704328225635,0.7142857142857143,0.19933132899654205,openbci,cross_task,arithmetic_to_stroop,Arithmetic to Stroop,stack_recording,OOF recording-level stacking
1,0,0.20000000000000001,False,6,0.022238443533072388,0.66666666666666663,0.64442822313359427,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_fuse,Neural-classical stacking
2,0.20000000000000001,0.40000000000000002,False,7,0.33443578140489699,0.5714285714285714,0.2369927900236744,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_fuse,Neural-classical stacking
3,0.40000000000000002,0.60000000000000009,False,20,0.47657211058650734,0.69999999999999996,0.22342788941349262,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_fuse,Neural-classical stacking
4,0.60000000000000009,0.80000000000000004,False,1,0.71266145983484575,1,0.28733854016515425,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_fuse,Neural-classical stacking
5,0.80000000000000004,1,True,5,0.93547550140926761,0.59999999999999998,0.33547550140926763,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_fuse,Neural-classical stacking
1,0,0.20000000000000001,False,10,0.054875295735586117,0.80000000000000004,0.74512470426441391,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_nn,Feature-MLP (neural reference)
2,0.20000000000000001,0.40000000000000002,False,6,0.32744833766135856,0.5,0.17255166233864144,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_nn,Feature-MLP (neural reference)
3,0.40000000000000002,0.60000000000000009,False,4,0.47787169899560733,0.5,0.02212830100439267,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_nn,Feature-MLP (neural reference)
4,0.60000000000000009,0.80000000000000004,False,9,0.70544829231647055,0.77777777777777779,0.072329485461307241,openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,always_nn,Feature-MLP (neural reference)
