dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,8,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.78962959294500368,0.29750250396806155
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,8,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.72495589727603438,0.26573757309966778
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,8,riemann_mdm,Riemannian MDM,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.5,0.41666666666666663,0.58333333333333326,0.66509061945692061,0.23481961893683362
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,8,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.61763701994232123,0.2126479700925534
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,8,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.63464807499366327,0.22234180249462965
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,always_fuse,Neural-classical stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.56403744173129411,0.18692114410385752
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,always_nn,Feature-MLP (neural reference),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.45997600464534655,0.16603882878884058
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,cbsf,CB-SF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.47157151495189642,0.16298821151683004
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,dasf_clean,DASF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.45997600464534655,0.16603882878884058
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.47055908618208031,0.15372543188799767
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,eegnet,EEGNet,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.53950472311862341,0.17842575656096749
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,equal_blend_050,Equal blend (50%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.48954868961209907,0.15680505367118361
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,extra_trees,Extra Trees,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.47342830072941644,0.15519832152697083
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,fixed_blend_010,Fixed blend (10%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.46860828488981171,0.15994324832428661
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,fixed_blend_025,Fixed blend (25%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.46857143843266585,0.15387860177342785
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,rf,Random forest,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.45247151685377018,0.14377128695172869
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,riemann_mdm,Riemannian MDM,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.52905857956100077,0.17463240576579847
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.57287557688656232,0.19911866265854783
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,9,stack_recording,OOF recording-level stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.53952092894318215,0.17722599128150487
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,always_fuse,Neural-classical stacking,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.55696008394983387,0.18340530312959014
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,always_nn,Feature-MLP (neural reference),4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.47144906489671612,0.17439950480394073
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,cbsf,CB-SF,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.44584882495370048,0.16136670244435422
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,dasf_clean,DASF,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.47144906489671612,0.17439950480394073
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.60593634581015721,0.21094508074038826
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,eegnet,EEGNet,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.70833333333333326,0.75,1.1178990491264988,0.38365191285662859
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,equal_blend_050,Equal blend (50%),4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.44943108432042184,0.14115604148630845
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.57657940461675083,0.200096825282155
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.43368441438217686,0.15337780482489174
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.425954216400389,0.14139139326948558
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,rf,Random forest,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.59255912535306265,0.20519992945972723
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,riemann_mdm,Riemannian MDM,4,2,2,0,2,1,1,0.25,0.25,0.5,0,0.33333333333333331,0.40000000000000002,0.5,0.70833333333333326,0.75,0.80498026790374289,0.30663094983551725
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,riemann_ts_logreg,Riemannian TS-LR,4,2,2,0,2,1,1,0.25,0.25,0.5,0,0.33333333333333331,0.40000000000000002,0.5,0.70833333333333326,0.75,2.1548391445065378,0.43064176172203328
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,10,stack_recording,OOF recording-level stacking,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.49174081015352678,0.1541045264832368
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,always_fuse,Neural-classical stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.63209352227486004,0.22007684214855078
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,always_nn,Feature-MLP (neural reference),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.69217618338278597,0.22787422906057386
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,cbsf,CB-SF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.62714010998773206,0.21897610405127485
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,dasf_clean,DASF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.69217618338278597,0.22787422906057386
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,eeg_conformer,EEG-Conformer,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.63583310703055973,0.22801963018772928
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.66614876166464165,0.23690303058690149
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,equal_blend_050,Equal blend (50%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.61702549337054058,0.21469378294444064
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,extra_trees,Extra Trees,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.54509932502895053,0.17884734484619413
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,fixed_blend_010,Fixed blend (10%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.6728291442580081,0.23138275667316208
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,fixed_blend_025,Fixed blend (25%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.64055622815724178,0.22356216925762454
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,rf,Random forest,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.49100077952393584,0.15415884447120554
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,riemann_mdm,Riemannian MDM,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.5,0.41666666666666663,0.58333333333333326,1.6293455192725095,0.46066746932194014
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,riemann_ts_logreg,Riemannian TS-LR,4,2,2,1,1,2,0,0.25,0.25,0,0.5,0,0,0.25,0.33333333333333331,0.5,0.78890516307231873,0.29721923970875869
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,11,stack_recording,OOF recording-level stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,1,1,1,0.65014634758138867,0.2308132884546327
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,always_fuse,Neural-classical stacking,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.64138050280952352,0.22449065771407184
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,always_nn,Feature-MLP (neural reference),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.69171625205739973,0.2401958757551228
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,cbsf,CB-SF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.68494259807199098,0.24016109392618926
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,dasf_clean,DASF,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.69171625205739973,0.2401958757551228
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,eeg_conformer,EEG-Conformer,4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,1,1,1,0.51191527664933545,0.16700981727600375
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,eegnet,EEGNet,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.60274138129344934,0.20691039079622475
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,equal_blend_050,Equal blend (50%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.64834745850841757,0.22815507649540778
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.59172294276991011,0.20399720433895005
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,fixed_blend_010,Fixed blend (10%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.6764907194275025,0.23835866527708643
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,fixed_blend_025,Fixed blend (25%),4,2,2,1,1,0,2,0.75,0.75,1,0.5,0.66666666666666663,0.80000000000000004,0.75,0.79166666666666663,0.83333333333333326,0.6615706949799075,0.23362772208197763
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.67975261678544641,0.24741739273745295
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,riemann_mdm,Riemannian MDM,4,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,0.4934883194743489,0.15560492647687457
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,riemann_ts_logreg,Riemannian TS-LR,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,1,1,1,0.69606550013491519,0.26078346702745725
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,12,stack_recording,OOF recording-level stacking,4,2,2,0,2,0,2,0.5,0.5,1,0,0.5,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.69389785824338468,0.25052392040086713
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,always_fuse,Neural-classical stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.74667864208219437,0.27988199247060613
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,always_nn,Feature-MLP (neural reference),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,4.5216922734478739,0.49989086321260989
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,cbsf,CB-SF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,3.190215261860764,0.49852985996706323
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,dasf_clean,DASF,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,4.5216922734478739,0.49989086321260989
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,eeg_conformer,EEG-Conformer,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.90516901297465746,0.32080050750416311
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,eegnet,EEGNet,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.79166666666666663,0.83333333333333326,0.54176382789261712,0.192986409350313
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,equal_blend_050,Equal blend (50%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.99367687600400179,0.36910295244951241
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,extra_trees,Extra Trees,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,0.77785671207285279,0.2958649042565652
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,fixed_blend_010,Fixed blend (10%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,1.6397679427469249,0.46662899890555798
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,fixed_blend_025,Fixed blend (25%),4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,1.2654094589683407,0.42653343022215956
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,rf,Random forest,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.75,0.79166666666666663,0.83333333333333326,0.86270835492838782,0.31991983881901148
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,riemann_mdm,Riemannian MDM,4,2,2,2,0,1,1,0.75,0.75,0.5,1,1,0.66666666666666663,0.75,0.79166666666666663,0.83333333333333326,0.71605318664320405,0.24476772973287389
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,riemann_ts_logreg,Riemannian TS-LR,4,2,2,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.70833333333333326,0.75,0.96633097034697302,0.32132125688834468
openbci,loso_stroop,Stroop LOSO,complete_settings_39_posthoc,13,stack_recording,OOF recording-level stacking,4,2,2,2,0,2,0,0.5,0.5,0,1,,0,0.5,0.41666666666666663,0.58333333333333326,1.0877553576819101,0.39313659068641166
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.63659859332547108,0.22228611295040482
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,always_nn,Feature-MLP (neural reference),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.6822055075422907,0.252938078068834
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.62583157849474114,0.2178166031281108
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.63659859332547108,0.22228611295040482
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.62553921189335693,0.222061716376761
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,eegnet,EEGNet,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,2.4648985010238369,0.63379659416453593
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.61741616214492534,0.21618471055639851
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.69374053898801724,0.24821625433376179
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.64189262585865736,0.23393138941436539
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.62317126540920487,0.22248601121870212
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.6854015940355227,0.24464739733941829
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.77033143514244795,0.26616677561427127
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.6218375084388474,0.36837892145527124
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,1,stack_recording,OOF recording-level stacking,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.67072408672603057,0.23908471141550391
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,always_fuse,Neural-classical stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.66417170000155634,0.23552880914865437
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,always_nn,Feature-MLP (neural reference),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.3300940630386162,0.49422647171675521
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,cbsf,CB-SF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.69060383009575743,0.24876170480151627
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.66417170000155634,0.23552880914865437
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.54902013083204759,0.20057092461623163
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.65976693594868752,0.23154110691996654
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,equal_blend_050,Equal blend (50%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.74929889295599905,0.2781036556166035
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,extra_trees,Extra Trees,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.76692777991300076,0.28899610392955272
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.96346767465988437,0.3747071125638104
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.84044932286204721,0.32164675949338395
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,rf,Random forest,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.86547464443362465,0.33181910510047724
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.58975839876840608,0.20068847425739442
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.41473008856739407,0.13877254369386138
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,2,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.72411147174416024,0.25789952683515854
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,always_fuse,Neural-classical stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.65655342313123899,0.23575057944026603
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,always_nn,Feature-MLP (neural reference),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.32489508432356901,0.11314168997310287
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,cbsf,CB-SF,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.60037332353808581,0.21038654519922342
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,dasf_clean,DASF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.65655342313123899,0.23575057944026603
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.71728158469441361,0.25242602393878988
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,eegnet,EEGNet,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,0.70181559055315779,0.25433318671229505
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,equal_blend_050,Equal blend (50%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.52020668681413551,0.17625685733138105
openbci,cross_task_arithmetic_to_stroop,Arithmetic to Stroop,direction_specific_26_posthoc,3,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.50265999969707409,0.16170405908170923
