variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,n_evaluations,mean_recording_accuracy,mean_recording_log_loss
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,10,0.4,4.115926506028595
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,10,0.25,8.119256647754721
neutral_legacy_multipliers,Neutral legacy multipliers,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,10,0.5,5.113278517620163
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,10,0.5,1.8370067305848246
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,10,0.65,1.4714218600173168
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,10,0.65,1.0868005332998378
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,10,0.65,1.1428532927447352
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,10,0.6,3.0187298038163535
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,10,0.25,9.779135980781305
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,10,0.6,2.0965913847430313
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,10,0.75,1.2427502281332419
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,10,0.35,6.238194777149678
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,10,0.35,3.1765638769324966
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,10,0.75,1.7306864027695483
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,10,0.4,1.944438903707748
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,10,0.4,4.190435750012548
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,10,0.35,6.495215917759779
no_50hz_attenuation,No 50-Hz attenuation,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,10,0.5,3.9689582570809896
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,10,0.6,1.8843811066781029
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,10,0.65,1.385960199996177
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,10,0.65,2.387970519333838
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,10,0.4,3.9495564261976375
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,10,0.5,5.303493964029551
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,10,0.25,6.814359603974893
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,10,0.75,1.5602594670607572
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,10,0.6,2.1184231957901227
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,10,0.35,6.108332693969452
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,10,0.4,8.797954754235985
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,10,0.5,3.3432110324031847
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,10,0.55,1.798971224060359
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,10,0.4,3.574281875918966
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,10,0.4,8.676319774662321
no_window_zscore,No within-window z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,10,0.5,6.224986849481202
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,10,0.35,4.5851267652997505
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,10,0.4,10.973753036233694
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,10,0.3,10.045061768985576
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,10,0.6,1.3198810873131104
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,10,0.4,8.296819275656905
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,10,0.65,6.347242508195917
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,10,0.5,5.28675408540146
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,10,0.2,10.78612554244943
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,10,0.4,5.922018359465814
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,10,0.4,7.820838959238917
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,10,0.5,9.783896122261305
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,10,0.4,4.964545104454907
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,10,0.4,9.494974245314628
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,10,0.5,4.388019813578084
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,10,0.65,1.9807859422259952
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,1,10,0.5,1.7705723371357494
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,2,10,0.65,1.3951800786790385
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,10,0.65,1.6690230579641596
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,10,0.65,1.2337747003341597
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,10,0.75,1.3938085285755892
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,10,0.35,7.162862002768572
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,10,0.6,1.7896210893418725
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,10,0.75,0.9804931779661274
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,10,0.35,4.352205326618417
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,10,0.35,3.9619761292169144
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,10,0.75,1.5878632388498448
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,10,0.4,1.53690960652257
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,10,0.4,4.323634053205919
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,14,10,0.25,8.112192766997193
reference,Reference preprocessing,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,15,10,0.5,5.075794988211946
