outer_subject,meta_subject,feature_shift,disagreement,entropy_nn,entropy_fuse,confidence_nn,benefit,feature_shift_original
13,10,0.2833022913667403,0.2214669944556234,0.1112874421794703,0.5420703877128971,0.9490707902217,0.0,0.4161038100719452
13,11,0.39896361603012054,0.2426220507509825,0.104985480553666,0.5636084639003291,0.9580154137907868,0.0,0.3951676785945892
13,12,0.37129962360576585,0.2587492964996736,0.1743760662012459,0.5997928828852582,0.9243686793414692,0.0,0.4568075239658355
13,14,0.7380498526186026,0.2435210414791871,0.1827349937023281,0.5952963856358343,0.927502333816856,0.0,0.7158317565917969
13,15,0.38469910243611805,0.1505499313508803,0.5066298588194749,0.6634854448715936,0.7064494754622038,0.0,0.6142354011535645
14,1,0.43020314713603935,0.1843499438389912,0.5107952473242179,0.6793204128879137,0.7520297716061274,0.0,0.5068404674530029
14,2,0.2836939652312733,0.2622900895488997,0.1293282715381039,0.6007355920817087,0.9445270221484336,0.0,0.3032484054565429
14,3,0.2293877160270954,0.2711515261977839,0.1332874783209938,0.6224926453424249,0.9434070942271992,0.0,0.2724688947200775
14,4,0.747286178152428,0.2026214453369405,0.522965585110661,0.6842294305295463,0.7273151316979268,0.25,809.3395385742188
14,5,0.2267268181900557,0.2465263745836571,0.3671665737211543,0.6577496255467168,0.82986539609487,0.0,0.3134233951568603
14,6,0.6139196416916202,0.2511528444793836,0.5346796553092981,0.6870120764318971,0.7264242820820566,0.25,0.7328357696533203
14,7,0.1895720140736739,0.3436720801902672,0.1604654478856883,0.6291791409050798,0.9358934280554904,0.25,0.326994925737381
14,8,0.3608675695256815,0.2638324365445602,0.161275056784488,0.6000917302525565,0.9327441693385902,0.0,0.3810354769229889
14,9,0.24287244697618537,0.2573543489045688,0.2532639827202652,0.6306434138673839,0.8754024591238218,0.0,0.3001927137374878
14,10,0.28908268913169266,0.2756163580508219,0.2544267826204096,0.6259831444703129,0.8900497369606699,0.0,0.4748807847499847
14,11,0.3442688518652205,0.2662151832267852,0.1090712593857467,0.6095397914915579,0.9558085914257276,0.0,0.3549268245697021
14,12,0.32580324638795527,0.3001125825028056,0.293554021232107,0.6745774445482539,0.8955864989120542,0.0,0.4096749722957611
14,13,0.3085528899899018,0.2924956167701337,0.2266110213084942,0.6472046569954836,0.9096022568531892,0.25,0.3757599890232086
14,15,0.42316640521477916,0.2176122224369572,0.4105271612034211,0.6444662065453812,0.8226010713321471,0.0,0.6840081810951233
15,1,0.4350798716650399,0.2237854462210649,0.4315711983111187,0.6765433767300986,0.8006272292000124,0.0,0.5006212592124939
15,2,0.29074478586451447,0.2336491350243607,0.1086276191082926,0.55521416982808,0.9563822183411133,0.0,0.3080936372280121
15,3,0.21716754244351394,0.2485278490202365,0.2157986934541988,0.6176665941412512,0.9047910468440064,0.0,0.2712183594703674
15,4,0.7481874953571594,0.2265746988737982,0.38700209192914,0.6723877259496035,0.8201176517002575,0.0,803.0274047851562
15,5,0.24377153551671288,0.2590945869358869,0.3437805449177262,0.6622794504477842,0.8385173679118866,0.0,0.3108628094196319
15,6,0.628637451415535,0.2281456898862463,0.4530264334190801,0.6573980368606248,0.7928173691539441,0.0,0.7337216734886169
15,7,0.18457939084753452,0.2551867083229343,0.2855071242076021,0.6285402384502644,0.8644300192678954,0.25,0.3262815475463867
15,8,0.3524338527968514,0.2575266045976181,0.1358921060348996,0.5929047482023545,0.9420996811922804,0.0,0.384350448846817
15,9,0.22219202959761097,0.2057033707625292,0.3276974434855116,0.621587625281248,0.8361077225793834,0.0,0.2957216203212738
15,10,0.2893988355707038,0.2367049089530356,0.2694707506106574,0.6235042929379203,0.879401971970349,0.0,0.4717484712600708
15,11,0.376205103495053,0.2183550764206156,0.1178016133810883,0.5876932406057489,0.9501655243839008,0.0,0.3634313642978668
15,12,0.322109402669862,0.2800601721741599,0.3749558277788693,0.6791522284524993,0.8597071683133831,0.0,0.4206854403018951
15,13,0.32131696524118314,0.257272484255067,0.3100977281553241,0.6655904594826066,0.8552806358728836,0.25,0.3806866407394409
15,14,0.8221356821576233,0.244551418486991,0.1353264875723002,0.5757359273198425,0.943601401466312,0.0,0.8089622259140015
