protocol,subject,direction,seed,validation_accuracy_nn,validation_accuracy_fuse,validation_gain,covariance_shift,effective_margin,used_fusion,selected_input_method,gate_source_recordings,inner_folds,selected_epoch,task
cross_task,11,arithmetic_to_stroop,1388,0.6666666666666666,0.6666666666666666,0.0,0.042881164197906205,0.02857623283958124,False,always_nn,3,2.0,1.0,
cross_task,11,arithmetic_to_stroop,1441,0.6666666666666666,1.0,0.33333333333333337,0.042881164197906205,0.02857623283958124,True,always_fuse,3,2.0,1.0,
cross_task,11,arithmetic_to_stroop,1494,0.6666666666666666,0.6666666666666666,0.0,0.042881164197906205,0.02857623283958124,False,always_nn,3,2.0,1.0,
cross_task,11,arithmetic_to_stroop,1547,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.042881164197906205,0.02857623283958124,True,always_fuse,3,2.0,1.0,
cross_task,12,stroop_to_arithmetic,1335,0.6666666666666666,1.0,0.33333333333333337,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
cross_task,12,stroop_to_arithmetic,1388,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
cross_task,12,stroop_to_arithmetic,1441,0.3333333333333333,0.3333333333333333,0.0,0.03479179991364945,0.02695835998272989,False,always_nn,3,2.0,1.0,
cross_task,12,stroop_to_arithmetic,1494,0.6666666666666666,1.0,0.33333333333333337,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
cross_task,12,stroop_to_arithmetic,1547,0.6666666666666666,1.0,0.33333333333333337,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
cross_task,12,arithmetic_to_stroop,1335,0.6666666666666666,1.0,0.33333333333333337,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,2.0,
cross_task,12,arithmetic_to_stroop,1388,0.3333333333333333,1.0,0.6666666666666667,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,5.0,
cross_task,12,arithmetic_to_stroop,1441,0.3333333333333333,1.0,0.6666666666666667,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
cross_task,12,arithmetic_to_stroop,1494,0.6666666666666666,1.0,0.33333333333333337,0.03479179991364945,0.02695835998272989,True,always_fuse,3,2.0,1.0,
