Analysis setting,Participant,Method,n_recordings,n_class_0,n_class_1,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
Arithmetic to Stroop,4,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.3849662324160525,0.3328125706086658
Arithmetic to Stroop,4,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,3.800578649238141,0.3333258826068664
Arithmetic to Stroop,4,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.4646279594905613,0.3329232826219114
Arithmetic to Stroop,4,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.3849662324160525,0.3328125706086658
Arithmetic to Stroop,4,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,2.0072730351735117,0.331716044689397
Arithmetic to Stroop,4,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,2.655983871521877,0.3331024460364158
Arithmetic to Stroop,4,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.612297176567971,0.3330700491214703
Arithmetic to Stroop,4,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,2.197605562771228,0.3324198544257404
Arithmetic to Stroop,4,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,3.067889605231613,0.3332662190590031
Arithmetic to Stroop,4,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.816851100263152,0.3331908057054902
Arithmetic to Stroop,4,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.9116502495455734,0.3332298239007106
Arithmetic to Stroop,4,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.7028958087672346,0.3293092855004021
Arithmetic to Stroop,4,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.174620573952966,0.3227225659509551
Arithmetic to Stroop,4,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.8542622574505426,0.2927271777639443
Arithmetic to Stroop,5,Always fused,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6096842411696286,0.2083785190207267
Arithmetic to Stroop,5,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.7556815316400816,0.3758513019281932
Arithmetic to Stroop,5,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.65740364032974,0.2322104693514946
Arithmetic to Stroop,5,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.7556815316400811,0.3758513019281932
Arithmetic to Stroop,5,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6672399834100256,0.2346842417461608
Arithmetic to Stroop,5,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6698596799527445,0.2383808300651632
Arithmetic to Stroop,5,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.756470422826352,0.2773907102936331
Arithmetic to Stroop,5,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.9890646575166439,0.3394409679149781
Arithmetic to Stroop,5,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.0817532663627587,0.3554797526943447
Arithmetic to Stroop,5,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.8998831907131724,0.32391560767434
Arithmetic to Stroop,5,Random forest,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,1.2636137110266503,0.4072551598518738
Arithmetic to Stroop,5,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6341225020272957,0.2233935442552982
Arithmetic to Stroop,5,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.8680713509208913,0.2875583530153994
Arithmetic to Stroop,5,OOF recording-level stacking,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3744641547599006,0.0983344583215009
Arithmetic to Stroop,6,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.6970220399590698,0.2511706462801298
Arithmetic to Stroop,6,Always neural,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4964777161191362,0.1577650660525825
Arithmetic to Stroop,6,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6616801138274383,0.2344267374162703
Arithmetic to Stroop,6,DASF,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4964777161191361,0.1577650660525825
Arithmetic to Stroop,6,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4578345414424137,0.1721410442401885
Arithmetic to Stroop,6,EEGNet,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.689683277270918,0.2482681422623693
Arithmetic to Stroop,6,Equal blend (50%),3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61404057921603,0.2111110043298273
Arithmetic to Stroop,6,Extra Trees,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.6315869795727544,0.2200489893824324
Arithmetic to Stroop,6,Fixed blend (10%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5372853583756996,0.175148065657212
Arithmetic to Stroop,6,Fixed blend (25%),3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5717091755983362,0.190809015617481
Arithmetic to Stroop,6,Random forest,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.6091361551354098,0.2092875076510153
Arithmetic to Stroop,6,Riemannian MDM,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,1.242767550877756,0.4265117117087207
Arithmetic to Stroop,6,Riemannian TS-LR,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,4.343543491351402,0.6586479976994369
Arithmetic to Stroop,6,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.7726755890030924,0.2803065148544117
Arithmetic to Stroop,7,Always fused,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6732384596311695,0.2400486039367275
Arithmetic to Stroop,7,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.9917381194231724,0.2990860261575171
Arithmetic to Stroop,7,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5924640943405091,0.2044905631731418
Arithmetic to Stroop,7,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.991738119423174,0.2990860261575172
Arithmetic to Stroop,7,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.5188918456698426,0.3263155377874124
Arithmetic to Stroop,7,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.9723577674512668,0.2977894654227233
Arithmetic to Stroop,7,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5909717318742647,0.2031424175629968
Arithmetic to Stroop,7,Extra Trees,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5571744293275188,0.1833939789221219
Arithmetic to Stroop,7,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.7312237157519675,0.2552181475785756
Arithmetic to Stroop,7,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6323043323789819,0.2236946985995609
Arithmetic to Stroop,7,Random forest,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6100092716158608,0.2100191052989438
Arithmetic to Stroop,7,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,4.719991328107273,0.3333328609331884
Arithmetic to Stroop,7,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,2.6758373127247026,0.333115785356409
Arithmetic to Stroop,7,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.7396345462517357,0.2561741579750941
Arithmetic to Stroop,8,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6734588899663017,0.2401630604140646
Arithmetic to Stroop,8,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.5989980818815666,0.3279006529232391
Arithmetic to Stroop,8,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.674819977080179,0.2407962485193639
Arithmetic to Stroop,8,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.598998081881566,0.3279006529232391
Arithmetic to Stroop,8,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6990240253156456,0.2460382274617162
Arithmetic to Stroop,8,EEGNet,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.030439119170387,0.4129200275341121
Arithmetic to Stroop,8,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.689366461694396,0.2468829756764907
Arithmetic to Stroop,8,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6032207703400828,0.2075286530581387
Arithmetic to Stroop,8,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.802414903641112,0.2782653530381056
Arithmetic to Stroop,8,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.7298278211144232,0.2605904683838635
Arithmetic to Stroop,8,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.6548088501021444,0.2304917938292037
Arithmetic to Stroop,8,Riemannian MDM,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.7451477658889036,0.2754570114199433
Arithmetic to Stroop,8,Riemannian TS-LR,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.6559878982295289,0.5632155121130612
Arithmetic to Stroop,8,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.8007725890022149,0.2729281591084589
Arithmetic to Stroop,9,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6774363987720833,0.2421470956690131
Arithmetic to Stroop,9,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.3406175018011108,0.3523431877031362
Arithmetic to Stroop,9,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6802606888377846,0.2436869291554048
Arithmetic to Stroop,9,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6774363987720833,0.2421470956690131
Arithmetic to Stroop,9,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.4239899054923617,0.3240484550535319
Arithmetic to Stroop,9,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5929766841666467,0.2019282281186253
Arithmetic to Stroop,9,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6984092600591366,0.25199229406184
Arithmetic to Stroop,9,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.7938939626867859,0.2695833922318294
Arithmetic to Stroop,9,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.8965707532098279,0.3106457360057882
Arithmetic to Stroop,9,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.7742732529193964,0.2801223846634462
Arithmetic to Stroop,9,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.83857386879554,0.2775735847760273
Arithmetic to Stroop,9,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.192753382420874,0.3145070556918354
Arithmetic to Stroop,9,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,2.4166254782866186,0.3328599283603316
Arithmetic to Stroop,9,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.7602053995761594,0.276955259364387
Arithmetic to Stroop,10,Always fused,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.7463467932384175,0.2765313200543732
Arithmetic to Stroop,10,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6060150076232022,0.2137392014212183
Arithmetic to Stroop,10,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.7009968989081055,0.2538813736348802
Arithmetic to Stroop,10,DASF,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.7463467932384175,0.2765313200543732
Arithmetic to Stroop,10,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4197525557306532,0.1431106360336241
Arithmetic to Stroop,10,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6771352227490764,0.2420470121637295
Arithmetic to Stroop,10,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6500245266039627,0.2288515637014541
Arithmetic to Stroop,10,Extra Trees,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.5,0.7916666666666666,0.8333333333333331,0.7294384749815422,0.2692382384573642
Arithmetic to Stroop,10,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6074334572885247,0.2119070367558577
Arithmetic to Stroop,10,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6192209107742696,0.2153930230275198
Arithmetic to Stroop,10,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.617059826561283,0.2171365864916636
Arithmetic to Stroop,10,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5208111867819679,0.1774280394061535
Arithmetic to Stroop,10,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4035956093250135,0.1637475426944196
Arithmetic to Stroop,10,OOF recording-level stacking,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,0.5,0.7916666666666666,0.8333333333333331,0.7387031627585914,0.2726140327909482
Arithmetic to Stroop,11,Always fused,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6816953674835349,0.2442757626165804
Arithmetic to Stroop,11,Always neural,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.4606276677261447,0.5536724731788947
Arithmetic to Stroop,11,CB-SF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.7623709701285893,0.2844653210173051
Arithmetic to Stroop,11,DASF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.4606276677261447,0.5536724731788947
Arithmetic to Stroop,11,EEG-Conformer,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,0.9485481980332154,0.3737456271465787
Arithmetic to Stroop,11,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,2.7540969923367418,0.3919605645606997
Arithmetic to Stroop,11,Equal blend (50%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.9105236638088674,0.355462171791455
Arithmetic to Stroop,11,Extra Trees,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,0.8477616491492449,0.3251723748767477
Arithmetic to Stroop,11,Fixed blend (10%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.2554003608677873,0.492800520680189
Arithmetic to Stroop,11,Fixed blend (25%),3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.0874452310089089,0.4314573069333879
Arithmetic to Stroop,11,Random forest,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,1.207989033842552,0.4677985508035917
Arithmetic to Stroop,11,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.7546865061523754,0.2704804747426356
Arithmetic to Stroop,11,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,1.4116509383342537,0.3334846881522891
Arithmetic to Stroop,11,OOF recording-level stacking,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5281284794004653,0.1707921721472735
Arithmetic to Stroop,12,Always fused,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.777985855721365,0.2918514777630461
Arithmetic to Stroop,12,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0642637774116115,0.3053683198102218
Arithmetic to Stroop,12,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.695760111638603,0.2512828135462227
Arithmetic to Stroop,12,DASF,3,1,2,0.3333333333333333,0.5,0.0,1.0,,0.0,0.0,0.4166666666666666,0.5833333333333331,0.777985855721365,0.2918514777630461
Arithmetic to Stroop,12,EEG-Conformer,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,0.8281247414223503,0.3168400221902925
Arithmetic to Stroop,12,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6867114302598951,0.2467886277949585
Arithmetic to Stroop,12,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6399903402286696,0.223930037070983
Arithmetic to Stroop,12,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6301255772121628,0.2215045894231118
Arithmetic to Stroop,12,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.7354248546112462,0.2548719651161559
Arithmetic to Stroop,12,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6561722156100608,0.2303945552223321
Arithmetic to Stroop,12,Random forest,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6525851185281927,0.2306838806965737
Arithmetic to Stroop,12,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5657009960798812,0.1882936663253075
Arithmetic to Stroop,12,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.183854371621646,0.3141883016127287
Arithmetic to Stroop,12,OOF recording-level stacking,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,0.7831464047032553,0.2945730399372561
Arithmetic to Stroop,13,Always fused,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.9473132301073668,0.3711764429045978
Arithmetic to Stroop,13,Always neural,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.426096057253924,0.1685558682882872
Arithmetic to Stroop,13,CB-SF,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.7813959358712546,0.2933968305015777
Arithmetic to Stroop,13,DASF,3,1,2,0.3333333333333333,0.25,0.5,0.0,0.5,0.5,0.0,0.4166666666666666,0.5833333333333331,0.9473132301073668,0.3711764429045978
Arithmetic to Stroop,13,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6737501250439194,0.2439443790920787
Arithmetic to Stroop,13,EEGNet,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,2.317606935455117,0.3326970894618481
Arithmetic to Stroop,13,Equal blend (50%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,0.6408162491742309,0.2252383879531577
Arithmetic to Stroop,13,Extra Trees,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4104943909286818,0.1302885536415207
Arithmetic to Stroop,13,Fixed blend (10%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.4906738675081325,0.1682935754601805
Arithmetic to Stroop,13,Fixed blend (25%),3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5471780224601334,0.1851482166353389
Arithmetic to Stroop,13,Random forest,3,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.376296790168233,0.1152194132715626
Arithmetic to Stroop,13,Riemannian MDM,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.5,0.7916666666666666,0.8333333333333331,1.0892731835909266,0.3075518100358201
Arithmetic to Stroop,13,Riemannian TS-LR,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.5238111114716453,0.2025769373371776
Arithmetic to Stroop,13,OOF recording-level stacking,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666666,0.5833333333333331,1.3320958659479174,0.5070198970612643
Stroop to Arithmetic,1,Always fused,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.6773746596120032,0.2420814094167569
Stroop to Arithmetic,1,Always neural,3,1,2,0.6666666666666666,0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6199221442636597,0.2137503013363072
Stroop to Arithmetic,1,CB-SF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.6648309503146979,0.2358843042378543
Stroop to Arithmetic,1,DASF,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,0.0,0.4166666666666666,0.5833333333333331,0.6773746596120032,0.2420814094167569
Stroop to Arithmetic,1,EEG-Conformer,3,1,2,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.3706041988959303,0.1153447817479594
