dataset,setting,setting_display,comparison_family,subject,method,method_display,n_recordings,n_class_0,n_class_1,tn,fp,fn,tp,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,auroc,pr_auc,average_precision,log_loss,brier_score
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.66483095031469785,0.23588430423785436
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.67737465961200327,0.24208140941675696
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.37060419889593038,0.11534478174795949
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,eegnet,EEGNet,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.31518085040077698,0.078440785884134057
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.64770907706951186,0.22737880280115649
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,extra_trees,Extra Trees,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.56988868306673635,0.18944640752098008
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.62433585814324333,0.21583922272105829
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.63337988535377787,0.22027676000073895
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,rf,Random forest,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.56633994442219537,0.18756043312150408
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,riemann_mdm,Riemannian MDM,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.29016636822154573,0.066949178270956658
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.57236181140069975,0.19581758874261401
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,1,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.6908052101448886,0.24706228856656595
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,always_fuse,Always fused,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.89427504758585463,0.34400704337915894
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,always_nn,Always neural,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,1.3451147034995714,0.46922595786501781
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,cbsf,CB-SF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.87706400207636914,0.33539957953664384
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,dasf_clean,DASF,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,1.3451147034995727,0.4692259578650177
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,eeg_conformer,EEG-Conformer,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.4090326626540815,0.1219187425066795
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.80713058721148301,0.29365091409654759
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,equal_blend_050,Equal blend (50%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.87916820907687721,0.33579665830167493
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,extra_trees,Extra Trees,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.70867446611225693,0.25804488291842215
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,0.94222671766176003,0.35860954452513411
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.90040075687004162,0.34340244182211793
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,rf,Random forest,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.0683097156386951,0.41432753622835267
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.68139341148064425,0.24458981878875741
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,0.88508460693589452,0.34983338194676933
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,2,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,2.1326888079855162,0.58240051406593529
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,always_fuse,Always fused,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.6218510835302544,0.32898743502132305
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,always_nn,Always neural,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,8.1231617700629535,0.33333333331594028
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.7380830005992152,0.32984930677272156
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.6218510835302544,0.32898743502132305
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.62683820499019383,0.2183463343062112
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,1.2423896821611047,0.31713157625327959
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.9107247382875474,0.33121399363812032
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.96511728915567951,0.29723348777598424
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.4580034912951469,0.33291669186302836
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.1497571618605873,0.33228832460823504
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.0230310323043048,0.3027353808389589
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.55322343017091258,0.18849655388408851
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,2.1769489643338322,0.33237683135434287
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,3,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,2.0756053012513016,0.33201637705028203
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,always_fuse,Always fused,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.46490430198531524,0.13988390134162665
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,always_nn,Always neural,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.00065320760619727765,7.8994788955088431e-07
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,cbsf,CB-SF,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.1233712336044767,0.017765953013365105
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,dasf_clean,DASF,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.00065320760619727765,7.8994788955088431e-07
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,eeg_conformer,EEG-Conformer,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.39170949298507041,0.10677998217763396
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,eegnet,EEGNet,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,1,1,1,0.48344747132510585,0.16558364468746559
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,equal_blend_050,Equal blend (50%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.33949353533790377,0.086863837553360454
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,extra_trees,Extra Trees,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.44028330531308529,0.12887807232996529
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,fixed_blend_010,Fixed blend (10%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.18093569258906092,0.032879785008436628
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,fixed_blend_025,Fixed blend (25%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.25613523319639619,0.056446189800710339
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,rf,Random forest,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.41400016442938137,0.11635131074973837
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,riemann_mdm,Riemannian MDM,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.23017455825646982,0.046552284112698739
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,6.6213819014796185,0.66648748405488323
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,4,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.0001945225911122,0.36181567759949612
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,always_fuse,Always fused,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.2312574460876311,0.49162332271109205
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,always_nn,Always neural,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,5.8634793591664369,0.87626203240041833
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,cbsf,CB-SF,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.3285683424075518,0.5316224272892609
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,dasf_clean,DASF,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,5.8634793591664378,0.87626203240041856
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,eeg_conformer,EEG-Conformer,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,3.0291050437256732,0.86780680212050287
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,eegnet,EEGNet,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.65383050205368365,0.23018452927344576
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,equal_blend_050,Equal blend (50%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.4530811693623793,0.57761568030261812
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,extra_trees,Extra Trees,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0,0.41666666666666663,0.58333333333333326,1.2173639979409778,0.47947740096883235
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,2.0188429464363549,0.72730260530877333
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.6911358801745582,0.65140112782948878
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,rf,Random forest,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,1.703964771244791,0.63093638990018486
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,riemann_mdm,Riemannian MDM,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0,0.41666666666666663,0.58333333333333326,1.4607837678108886,0.45765604930338083
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,riemann_ts_logreg,Riemannian TS-LR,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,0.60949703012979195,0.2138340597716272
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,5,stack_recording,OOF recording-level stacking,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,6.2587080248178184,0.93760750437840679
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,always_fuse,Always fused,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0,0.41666666666666663,0.58333333333333326,1.1533440409441884,0.44646992054338508
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,always_nn,Always neural,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.4781402269483726,0.17367261642544132
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,cbsf,CB-SF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0,0.41666666666666663,0.58333333333333326,0.84932270841220869,0.32582396872710706
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,dasf_clean,DASF,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0,0.41666666666666663,0.58333333333333326,1.1533440409441884,0.44646992054338508
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.65591737182065735,0.23234053297765708
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,eegnet,EEGNet,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0.41666666666666663,0.58333333333333326,0.71257681710086207,0.2597118852015024
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,equal_blend_050,Equal blend (50%),3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.65818521892869741,0.23253267607773098
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.65758648977671419,0.2325962997511776
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.48043983121498962,0.15457868502359401
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.54573727661989146,0.17896409667355506
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,rf,Random forest,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0,0.41666666666666663,0.58333333333333326,0.79640978520339167,0.30053260307993507
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,riemann_mdm,Riemannian MDM,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0,0.41666666666666663,0.58333333333333326,4.3144704960942457,0.66443167109343149
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,1.3566001989788001,0.49727489408540743
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,6,stack_recording,OOF recording-level stacking,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0,0.41666666666666663,0.58333333333333326,1.195096189021795,0.46497333889624409
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,always_fuse,Always fused,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0,0.41666666666666663,0.58333333333333326,0.68917601270938356,0.24694860872762359
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,always_nn,Always neural,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.3789092727493175,0.32490009404925196
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,cbsf,CB-SF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.1397836410940696,0.31437104687015116
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.3789092727493193,0.32490009404925202
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,eeg_conformer,EEG-Conformer,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,1.8542485208137451,0.33076997389717372
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,eegnet,EEGNet,3,1,2,1,0,0,2,1,1,1,1,1,1,1,1,1,0.637031827039097,0.22204484034677241
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,equal_blend_050,Equal blend (50%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.7371667579049922,0.25911963479136069
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,extra_trees,Extra Trees,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.60603353780443714,0.20763518809222939
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,fixed_blend_010,Fixed blend (10%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.0038489441777934,0.30344806974204902
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,fixed_blend_025,Fixed blend (25%),3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.84521440154767802,0.28228485807027465
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,rf,Random forest,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.62564645807798314,0.21658952150110553
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,riemann_mdm,Riemannian MDM,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,1,1,1,0.3346026921579312,0.1337341237372944
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,riemann_ts_logreg,Riemannian TS-LR,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,1,1,1,2.0856026095691078,0.5030498595138021
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,7,stack_recording,OOF recording-level stacking,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,1.7136767159311412,0.32947803222278099
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,always_fuse,Always fused,3,1,2,1,0,2,0,0.33333333333333331,0.5,0,1,,0,0.5,0.79166666666666663,0.83333333333333326,0.74150760822556849,0.27312641123692544
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,always_nn,Always neural,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.68915921096332566,0.26818571471915165
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,cbsf,CB-SF,3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.70946057766048554,0.25738569242771497
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,dasf_clean,DASF,3,1,2,0,1,0,2,0.66666666666666663,0.5,1,0,0.66666666666666663,0.80000000000000004,0.5,0.79166666666666663,0.83333333333333326,0.68915921096332544,0.26818571471915148
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,eeg_conformer,EEG-Conformer,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,0.73099676087254395,0.27531440774983174
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,eegnet,EEGNet,3,1,2,0,1,1,1,0.33333333333333331,0.25,0.5,0,0.5,0.5,0.5,0.79166666666666663,0.83333333333333326,0.74563334375197066,0.27575652429813408
openbci,cross_task_stroop_to_arithmetic,Stroop to Arithmetic,direction_specific_26_posthoc,8,equal_blend_050,Equal blend (50%),3,1,2,1,0,1,1,0.66666666666666663,0.75,0.5,1,1,0.66666666666666663,0.5,0.79166666666666663,0.83333333333333326,0.66859506996359874,0.23759045767030176
