variant_id,variant,evaluation,evaluation_display,condition,condition_display,participant,split_seed,fold,train_windows,train_recordings,validation_windows,validation_recordings,recording_accuracy,recording_balanced_accuracy,recording_log_loss,analysis_digest
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1441,2,341,2,229,2,0.5,0.5,13.130915018167464,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1494,1,229,2,341,2,0.5,0.5,13.815510557965249,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1494,2,341,2,229,2,0.5,0.5,13.130915018167464,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1547,1,287,2,283,2,0.0,0.0,7.05147264081188,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,3,1547,2,283,2,287,2,0.0,0.0,7.147190281623125,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1335,1,281,2,178,2,1.0,1.0,0.09317737424773034,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1335,2,178,2,281,2,0.5,0.5,1.1620868462667588,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1388,1,151,2,308,2,0.5,0.5,2.0903980598041922,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1388,2,308,2,151,2,0.5,0.5,2.237293939926689,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1441,1,151,2,308,2,0.5,0.5,2.0903980598041922,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1441,2,308,2,151,2,0.5,0.5,2.237293939926689,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1494,1,151,2,308,2,0.5,0.5,2.0903980598041922,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1494,2,308,2,151,2,0.5,0.5,2.237293939926689,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1547,1,281,2,178,2,1.0,1.0,0.09317737424773034,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,4,1547,2,178,2,281,2,0.5,0.5,1.1620868462667588,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1335,1,308,2,352,2,0.5,0.5,13.877160188327194,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1335,2,352,2,308,2,0.5,0.5,4.971275793344174,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1388,1,245,2,415,2,0.5,0.5,10.300658176620592,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1388,2,415,2,245,2,0.5,0.5,5.509884506666056,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1441,1,245,2,415,2,0.5,0.5,10.300658176620592,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1441,2,415,2,245,2,0.5,0.5,5.509884506666056,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1494,1,245,2,415,2,0.5,0.5,10.300658176620592,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1494,2,415,2,245,2,0.5,0.5,5.509884506666056,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1547,1,308,2,352,2,0.5,0.5,13.877160188327194,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,5,1547,2,352,2,308,2,0.5,0.5,4.971275793344174,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1335,1,280,2,261,2,0.5,0.5,12.57739962560336,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1335,2,261,2,280,2,0.5,0.5,0.6401698036965936,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1388,1,230,2,311,2,1.0,1.0,0.11587890796895965,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1388,2,311,2,230,2,0.5,0.5,12.416093587087865,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1441,1,230,2,311,2,1.0,1.0,0.11587890796895965,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1441,2,311,2,230,2,0.5,0.5,12.416093587087865,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1494,1,230,2,311,2,1.0,1.0,0.11587890796895965,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1494,2,311,2,230,2,0.5,0.5,12.416093587087865,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1547,1,280,2,261,2,0.5,0.5,12.57739962560336,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,6,1547,2,261,2,280,2,0.5,0.5,0.6401698036965936,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1335,1,276,2,265,2,0.5,0.5,3.0281537397192406,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1335,2,265,2,276,2,0.5,0.5,11.09158526281993,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1388,1,193,2,348,2,0.5,0.5,0.5371282505650333,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1388,2,348,2,193,2,0.5,0.5,7.150430537408156,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1441,1,193,2,348,2,0.5,0.5,0.5371282505650333,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1441,2,348,2,193,2,0.5,0.5,7.150430537408156,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1494,1,193,2,348,2,0.5,0.5,0.5371282505650333,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1494,2,348,2,193,2,0.5,0.5,7.150430537408156,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1547,1,276,2,265,2,0.5,0.5,3.0281537397192406,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,7,1547,2,265,2,276,2,0.5,0.5,11.09158526281993,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1335,1,396,2,350,2,0.5,0.5,13.815510557965279,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1335,2,350,2,396,2,0.5,0.5,13.815510557965313,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1388,1,322,2,424,2,0.0,0.0,7.4162613237393575,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1388,2,424,2,322,2,0.0,0.0,9.696777640350655,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1441,1,322,2,424,2,0.0,0.0,7.4162613237393575,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1441,2,424,2,322,2,0.0,0.0,9.696777640350655,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1494,1,322,2,424,2,0.0,0.0,7.4162613237393575,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1494,2,424,2,322,2,0.0,0.0,9.696777640350655,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1547,1,396,2,350,2,0.5,0.5,13.815510557965279,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,8,1547,2,350,2,396,2,0.5,0.5,13.815510557965313,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1335,1,353,2,520,2,0.5,0.5,13.846239362930275,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1335,2,520,2,353,2,0.5,0.5,2.554541084412559,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1388,1,270,2,603,2,0.5,0.5,3.2406455203184175,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1388,2,603,2,270,2,0.5,0.5,4.263526613921247,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1441,1,270,2,603,2,0.5,0.5,3.2406455203184175,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1441,2,603,2,270,2,0.5,0.5,4.263526613921247,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1494,1,270,2,603,2,0.5,0.5,3.2406455203184175,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1494,2,603,2,270,2,0.5,0.5,4.263526613921247,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1547,1,353,2,520,2,0.5,0.5,13.846239362930275,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,9,1547,2,520,2,353,2,0.5,0.5,2.554541084412559,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1335,1,325,2,268,2,0.5,0.5,4.562144047482403,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1335,2,268,2,325,2,0.0,0.0,8.611048100629361,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1388,1,201,2,392,2,0.5,0.5,13.815510557965295,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1388,2,392,2,201,2,0.5,0.5,4.258953653523484,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1441,1,201,2,392,2,0.5,0.5,13.815510557965295,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1441,2,392,2,201,2,0.5,0.5,4.258953653523484,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1494,1,201,2,392,2,0.5,0.5,13.815510557965295,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1494,2,392,2,201,2,0.5,0.5,4.258953653523484,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1547,1,325,2,268,2,0.5,0.5,4.562144047482403,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,10,1547,2,268,2,325,2,0.0,0.0,8.611048100629361,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1335,1,298,2,374,2,0.5,0.5,13.958346017747846,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1335,2,374,2,298,2,0.5,0.5,5.14554967223907,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1388,1,243,2,429,2,0.5,0.5,13.815510558151692,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1388,2,429,2,243,2,0.5,0.5,6.353029092226122,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1441,1,243,2,429,2,0.5,0.5,13.815510558151692,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1441,2,429,2,243,2,0.5,0.5,6.353029092226122,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1494,1,243,2,429,2,0.5,0.5,13.815510558151692,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1494,2,429,2,243,2,0.5,0.5,6.353029092226122,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1547,1,298,2,374,2,0.5,0.5,13.958346017747846,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,11,1547,2,374,2,298,2,0.5,0.5,5.14554967223907,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1335,1,312,2,311,2,0.0,0.0,13.147256688761964,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1335,2,311,2,312,2,0.5,0.5,4.052363607460826,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1388,1,249,2,374,2,0.5,0.5,7.1092781967701715,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1388,2,374,2,249,2,0.5,0.5,5.507490293984871,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1441,1,249,2,374,2,0.5,0.5,7.1092781967701715,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1441,2,374,2,249,2,0.5,0.5,5.507490293984871,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1494,1,249,2,374,2,0.5,0.5,7.1092781967701715,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1494,2,374,2,249,2,0.5,0.5,5.507490293984871,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1547,1,312,2,311,2,0.0,0.0,13.147256688761964,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,12,1547,2,311,2,312,2,0.5,0.5,4.052363607460826,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1335,1,271,2,302,2,0.0,0.0,14.869569268997735,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1335,2,302,2,271,2,0.5,0.5,4.048032686157931,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1388,1,213,2,360,2,0.5,0.5,14.034911450375352,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1388,2,360,2,213,2,0.5,0.5,6.005559814194612,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1441,1,213,2,360,2,0.5,0.5,14.034911450375352,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1441,2,360,2,213,2,0.5,0.5,6.005559814194612,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1494,1,213,2,360,2,0.5,0.5,14.034911450375352,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1494,2,360,2,213,2,0.5,0.5,6.005559814194612,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1547,1,271,2,302,2,0.0,0.0,14.869569268997735,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,recording_disjoint,Within-participant recording-disjoint,stroop,Stroop,13,1547,2,302,2,271,2,0.5,0.5,4.048032686157931,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,1,,1,7710,48,653,4,0.5,0.5,0.683147275873593,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,2,,2,7504,48,859,4,0.75,0.75,1.1493285685207046,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,3,,3,7793,48,570,4,0.75,0.75,0.6355879449697639,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,4,,4,7904,48,459,4,0.5,0.5,5.600011978534164,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,5,,5,7703,48,660,4,0.5,0.5,2.5271301472474708,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,6,,6,7822,48,541,4,0.0,0.0,17.593143477847935,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,7,,7,7822,48,541,4,0.0,0.0,12.194790494524508,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,8,,8,7617,48,746,4,0.5,0.5,1.0502274647029708,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,9,,9,7490,48,873,4,0.5,0.5,2.4641291793330806,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,10,,10,7770,48,593,4,0.5,0.5,2.9077177238044754,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
recording_zscore,Recording-level z-score,participant_disjoint_loso,Participant-disjoint LOSO,stroop,Stroop,11,,11,7691,48,672,4,0.75,0.75,0.4468437121912879,3b988fe725be1737d1f95d177b7d930d5666cfdc538d26262b14d14e02c24f4b
