fold,held_out_subject,maximum_nearest_train_raw_overlap_fraction,mean_nearest_train_raw_overlap_fraction,overlapping_participants,overlapping_recordings,participant_overlap_rate,recording_accuracy,recording_auroc,recording_average_precision,recording_balanced_accuracy,recording_brier_score,recording_f1,recording_fn,recording_fp,recording_log_loss,recording_n,recording_n_class_0,recording_n_class_1,recording_overlap_rate,recording_pr_auc,recording_precision,recording_sensitivity,recording_specificity,recording_tn,recording_tp,split_seed,strategy,strategy_display,task,train_participants,train_recordings,train_windows,validation_participants,validation_recordings,validation_windows,validation_windows_with_raw_overlap_fraction,window_accuracy,window_auroc,window_average_precision,window_balanced_accuracy,window_brier_score,window_f1,window_fn,window_fp,window_log_loss,window_n,window_n_class_0,window_n_class_1,window_pr_auc,window_precision,window_sensitivity,window_specificity,window_tn,window_tp
2,12,0.94117647058823528,0.93960784313725487,1,4,1,1,1,1,1,0.0010339783816437917,1,0,0,0.022039374487834523,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,548,1,4,75,1,0.93333333333333335,0.95945945945945954,0.91195801642937402,0.9327880512091038,0.048880086651954605,0.93670886075949367,1,4,0.25935194761341535,75,37,38,0.90547132597828561,0.90243902439024393,0.97368421052631582,0.89189189189189189,33,37
1,12,0.94117647058823528,0.93882352941176461,1,4,1,1,1,1,1,0.0014562506583308938,1,0,0,0.027607664267616933,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,548,1,4,75,1,0.94666666666666666,0.99075391180654337,0.99083904442071558,0.94665718349928873,0.038700158029808245,0.94736842105263153,2,2,0.1283136602186935,75,37,38,0.99071200353833666,0.94736842105263153,0.94736842105263153,0.94594594594594594,35,36
2,12,0.94117647058823528,0.94039215686274513,1,4,1,1,1,1,1,0.00072793657039421568,1,0,0,0.018887530252453197,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,548,1,4,75,1,0.95999999999999996,0.96799431009957326,0.95235544790830717,0.95945945945945943,0.038422944136263626,0.96202531645569622,0,3,0.18401884945766803,75,37,38,0.9511731443232575,0.92682926829268297,1,0.91891891891891897,34,38
1,12,0.94117647058823528,0.94117647058823517,1,4,1,1,1,1,1,0.00021146855628384069,1,0,0,0.01253834968802077,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,548,1,4,75,1,0.95999999999999996,0.98435277382645803,0.97940015960265681,0.95981507823613088,0.031420377213876076,0.96103896103896103,1,2,0.12925151777080232,75,37,38,0.97899855674260527,0.94871794871794868,0.97368421052631582,0.94594594594594594,35,37
2,12,0.94117647058823528,0.94039215686274513,1,4,1,1,1,1,1,0.00042442770962073891,1,0,0,0.016720964134749088,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,548,1,4,75,1,0.98666666666666669,1,0.99999999999999989,0.98684210526315796,0.015968636255020728,0.98666666666666669,1,0,0.068461044820683228,75,37,38,0.99999999999999989,1,0.97368421052631582,1,37,37
1,13,0.94117647058823528,0.94032395566922411,1,4,1,1,1,1,1,0.00011137532894837553,1,0,0,0.0077521451631638958,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,504,1,4,69,1,1,1,1,1,0.0032837273145487744,1,0,0,0.029646546677008147,69,33,36,1,1,1,1,33,36
2,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00014113803138691638,1,0,0,0.0084531799085527503,4,2,2,1,1,1,1,1,2,2,1335,random_window,Random-window split,stroop,1,4,504,1,4,69,1,0.97101449275362317,0.99494949494949503,0.9958408611863897,0.97095959595959602,0.024263375162032565,0.97222222222222221,1,1,0.097101703619502711,69,33,36,0.99578749408525835,0.97222222222222221,0.97222222222222221,0.96969696969696972,32,35
1,13,0.94117647058823528,0.93947144075021294,1,4,1,1,1,1,1,0.00021838952911796972,1,0,0,0.010503140893460069,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,504,1,4,69,1,1,1,1,1,0.0058134115122553112,1,0,0,0.029871863919315771,69,33,36,1,1,1,1,33,36
2,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,5.7465074223828452e-05,1,0,0,0.005208861921528452,4,2,2,1,1,1,1,1,2,2,1388,random_window,Random-window split,stroop,1,4,504,1,4,69,1,1,1,1,1,0.0011704828568748016,1,0,0,0.016723736757369441,69,33,36,1,1,1,1,33,36
1,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00045236035351706015,1,0,0,0.014263986117670656,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,504,1,4,69,1,0.95652173913043481,0.99579124579124589,0.99624285940075419,0.95707070707070707,0.027942075052675985,0.95774647887323938,2,1,0.085655062129622303,69,33,36,0.99619057727932858,0.97142857142857142,0.94444444444444442,0.96969696969696972,32,34
2,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,6.6997217498743078e-05,1,0,0,0.0059953443285061256,4,2,2,1,1,1,1,1,2,2,1441,random_window,Random-window split,stroop,1,4,504,1,4,69,1,1,1,1,1,0.00084271127845074055,1,0,0,0.013366862573836175,69,33,36,1,1,1,1,33,36
1,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00030709686330165009,1,0,0,0.011266723524455307,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,504,1,4,69,1,0.98550724637681164,0.99074074074074081,0.99035648589981606,0.98484848484848486,0.016011708788717181,0.98630136986301364,0,1,0.078678626419775549,69,33,36,0.9901976732410035,0.97297297297297303,1,0.96969696969696972,32,36
2,13,0.94117647058823528,0.93947144075021294,1,4,1,1,1,1,1,0.00031450650647509189,1,0,0,0.012106238269693417,4,2,2,1,1,1,1,1,2,2,1494,random_window,Random-window split,stroop,1,4,504,1,4,69,1,0.98550724637681164,0.98821548821548821,0.9870195913129215,0.98484848484848486,0.019847546444112903,0.98630136986301364,0,1,0.10747077055819913,69,33,36,0.98679110195399744,0.97297297297297303,1,0.96969696969696972,32,36
1,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00023095319676589727,1,0,0,0.010800751763533005,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,504,1,4,69,1,0.98550724637681164,1,1,0.98611111111111116,0.0095365035989545804,0.9859154929577465,1,0,0.042762141202773704,69,33,36,1,1,0.97222222222222221,1,33,35
2,13,0.94117647058823528,0.94117647058823528,1,4,1,1,1,1,1,0.00050987620961858728,1,0,0,0.013052028009971798,4,2,2,1,1,1,1,1,2,2,1547,random_window,Random-window split,stroop,1,4,504,1,4,69,1,1,1,1,1,0.0032528935250727468,1,0,0,0.027510613930395316,69,33,36,1,1,1,1,33,36
1,1,0,0,1,0,1,0.5,1,1,0.5,0.48385932069033477,0,1,0,2.0615057482555712,2,1,1,0,1,,0,1,1,0,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,357,1,2,296,0,0.44256756756756754,0.56999495944645551,0.45844087642485787,0.42915731109380012,0.50648562586757484,0.26008968609865468,110,55,3.8066267345098694,296,157,139,0.45551214863273448,0.34523809523809523,0.20863309352517986,0.64968152866242035,102,29
2,1,0,0,1,0,1,0.5,1,1,0.5,0.49943842677996331,0.66666666666666663,0,1,3.7422708303874699,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,296,1,2,357,0,0.57422969187675066,0.73577524893314372,0.8263689908652796,0.49043062200956938,0.42002379446247767,0.72953736654804269,4,148,3.129449766524969,357,148,209,0.82588472746164354,0.58073654390934848,0.98086124401913877,0,0,205
1,1,0,0,1,0,1,0,0,0.5,0,0.88726060874183843,0,1,1,4.8389065849173196,2,1,1,0,0.25,0,0,0,0,0,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,287,1,2,366,0,0.27868852459016391,0.15954042605065064,0.39703821255299421,0.26462072958888244,0.65732985095239893,0.36538461538461536,133,131,5.5260886957711097,366,157,209,0.39544254350777708,0.3671497584541063,0.36363636363636365,0.16560509554140126,26,76
2,1,0,0,1,0,1,0.5,0,0.5,0.5,0.48832043795925073,0.66666666666666663,0,1,2.2006285138496615,2,1,1,0,0.25,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,366,1,2,287,0,0.41463414634146339,0.39996111219132802,0.42206986911302347,0.424995139023916,0.50780233405695463,0.55555555555555558,34,134,2.5693875313596535,287,148,139,0.41800203694865079,0.43933054393305437,0.75539568345323738,0.0945945945945946,14,105
1,1,0,0,1,0,1,0,0,0.5,0,0.88726060874183843,0,1,1,4.8389065849173196,2,1,1,0,0.25,0,0,0,0,0,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,287,1,2,366,0,0.27868852459016391,0.15954042605065064,0.39703821255299421,0.26462072958888244,0.65732985095239893,0.36538461538461536,133,131,5.5260886957711097,366,157,209,0.39544254350777708,0.3671497584541063,0.36363636363636365,0.16560509554140126,26,76
2,1,0,0,1,0,1,0.5,0,0.5,0.5,0.48832043795925073,0.66666666666666663,0,1,2.2006285138496615,2,1,1,0,0.25,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,366,1,2,287,0,0.41463414634146339,0.39996111219132802,0.42206986911302347,0.424995139023916,0.50780233405695463,0.55555555555555558,34,134,2.5693875313596535,287,148,139,0.41800203694865079,0.43933054393305437,0.75539568345323738,0.0945945945945946,14,105
1,1,0,0,1,0,1,0,0,0.5,0,0.88726060874183843,0,1,1,4.8389065849173196,2,1,1,0,0.25,0,0,0,0,0,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,287,1,2,366,0,0.27868852459016391,0.15954042605065064,0.39703821255299421,0.26462072958888244,0.65732985095239893,0.36538461538461536,133,131,5.5260886957711097,366,157,209,0.39544254350777708,0.3671497584541063,0.36363636363636365,0.16560509554140126,26,76
2,1,0,0,1,0,1,0.5,0,0.5,0.5,0.48832043795925073,0.66666666666666663,0,1,2.2006285138496615,2,1,1,0,0.25,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,366,1,2,287,0,0.41463414634146339,0.39996111219132802,0.42206986911302347,0.424995139023916,0.50780233405695463,0.55555555555555558,34,134,2.5693875313596535,287,148,139,0.41800203694865079,0.43933054393305437,0.75539568345323738,0.0945945945945946,14,105
1,1,0,0,1,0,1,0.5,1,1,0.5,0.48385932069033477,0,1,0,2.0615057482555712,2,1,1,0,1,,0,1,1,0,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,357,1,2,296,0,0.44256756756756754,0.56999495944645551,0.45844087642485787,0.42915731109380012,0.50648562586757484,0.26008968609865468,110,55,3.8066267345098694,296,157,139,0.45551214863273448,0.34523809523809523,0.20863309352517986,0.64968152866242035,102,29
2,1,0,0,1,0,1,0.5,1,1,0.5,0.49943842677996331,0.66666666666666663,0,1,3.7422708303874699,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,296,1,2,357,0,0.57422969187675066,0.73577524893314372,0.8263689908652796,0.49043062200956938,0.42002379446247767,0.72953736654804269,4,148,3.129449766524969,357,148,209,0.82588472746164354,0.58073654390934848,0.98086124401913877,0,0,205
1,2,0,0,1,0,1,1,1,1,1,0.006952476855374496,1,0,0,0.086511447293501464,2,1,1,0,1,1,1,1,1,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,303,1,2,556,0,0.78417266187050361,0.81136268343815521,0.38136226590280209,0.77651991614255766,0.19232343188050505,0.57446808510638303,25,95,1.388443146934967,556,450,106,0.37721828437464344,0.46022727272727271,0.76415094339622647,0.78888888888888886,355,81
2,2,0,0,1,0,1,0.5,1,1,0.5,0.49388035548406306,0.66666666666666663,0,1,2.5478168682087516,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,556,1,2,303,0,0.68646864686468645,0.59989878542510122,0.7287553997102606,0.5,0.29728851950258006,0.81409001956947158,0,95,1.6105775654133707,303,95,208,0.72655482350213918,0.68646864686468645,1,0,0,208
1,2,0,0,1,0,1,1,1,1,1,0.0080070501608078184,1,0,0,0.075638343068349642,2,1,1,0,1,1,1,1,1,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,201,1,2,658,0,0.78723404255319152,0.82335470085470086,0.51715394520925662,0.79402777777777778,0.17655355997516706,0.70711297071129708,39,101,1.0697194093050464,658,450,208,0.51491472592373466,0.62592592592592589,0.8125,0.77555555555555555,349,169
2,2,0,0,1,0,1,0.5,1,1,0.5,0.4939273982530038,0.66666666666666663,0,1,2.5518370940989374,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,658,1,2,201,0,0.53233830845771146,0.59255213505461768,0.61008138441810589,0.50580933465739819,0.44593568697662667,0.69078947368421051,1,93,2.4564996208765799,201,95,106,0.60636939461656103,0.53030303030303028,0.99056603773584906,0.021052631578947368,2,105
1,2,0,0,1,0,1,1,1,1,1,0.0080070501608078184,1,0,0,0.075638343068349642,2,1,1,0,1,1,1,1,1,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,201,1,2,658,0,0.78723404255319152,0.82335470085470086,0.51715394520925662,0.79402777777777778,0.17655355997516706,0.70711297071129708,39,101,1.0697194093050464,658,450,208,0.51491472592373466,0.62592592592592589,0.8125,0.77555555555555555,349,169
2,2,0,0,1,0,1,0.5,1,1,0.5,0.4939273982530038,0.66666666666666663,0,1,2.5518370940989374,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,658,1,2,201,0,0.53233830845771146,0.59255213505461768,0.61008138441810589,0.50580933465739819,0.44593568697662667,0.69078947368421051,1,93,2.4564996208765799,201,95,106,0.60636939461656103,0.53030303030303028,0.99056603773584906,0.021052631578947368,2,105
1,2,0,0,1,0,1,1,1,1,1,0.0080070501608078184,1,0,0,0.075638343068349642,2,1,1,0,1,1,1,1,1,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,201,1,2,658,0,0.78723404255319152,0.82335470085470086,0.51715394520925662,0.79402777777777778,0.17655355997516706,0.70711297071129708,39,101,1.0697194093050464,658,450,208,0.51491472592373466,0.62592592592592589,0.8125,0.77555555555555555,349,169
2,2,0,0,1,0,1,0.5,1,1,0.5,0.4939273982530038,0.66666666666666663,0,1,2.5518370940989374,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,658,1,2,201,0,0.53233830845771146,0.59255213505461768,0.61008138441810589,0.50580933465739819,0.44593568697662667,0.69078947368421051,1,93,2.4564996208765799,201,95,106,0.60636939461656103,0.53030303030303028,0.99056603773584906,0.021052631578947368,2,105
1,2,0,0,1,0,1,1,1,1,1,0.006952476855374496,1,0,0,0.086511447293501464,2,1,1,0,1,1,1,1,1,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,303,1,2,556,0,0.78417266187050361,0.81136268343815521,0.38136226590280209,0.77651991614255766,0.19232343188050505,0.57446808510638303,25,95,1.388443146934967,556,450,106,0.37721828437464344,0.46022727272727271,0.76415094339622647,0.78888888888888886,355,81
2,2,0,0,1,0,1,0.5,1,1,0.5,0.49388035548406306,0.66666666666666663,0,1,2.5478168682087516,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,556,1,2,303,0,0.68646864686468645,0.59989878542510122,0.7287553997102606,0.5,0.29728851950258006,0.81409001956947158,0,95,1.6105775654133707,303,95,208,0.72655482350213918,0.68646864686468645,1,0,0,208
1,3,0,0,1,0,1,0.5,0,0.5,0.5,0.50115662901044378,0.66666666666666663,0,1,3.4048230260602832,2,1,1,0,0.25,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,287,1,2,283,0,0.45936395759717313,0.34346224677716386,0.27709091106377554,0.54311558877694721,0.48655127931219272,0.52923076923076928,16,137,4.7846316392051076,283,181,102,0.27472245653931782,0.38565022421524664,0.84313725490196079,0.24309392265193369,44,86
2,3,0,0,1,0,1,0.5,1,1,0.5,0.48103292168455614,0.66666666666666663,0,1,1.9778358414591659,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,283,1,2,287,0,0.56097560975609762,0.88193897637795271,0.83674378662264792,0.50393700787401574,0.37272792086118783,0.71748878923766812,0,126,1.7932420098442809,287,127,160,0.83244276414521479,0.55944055944055948,1,0.007874015748031496,1,160
1,3,0,0,1,0,1,0.5,1,1,0.5,0.48464230267933872,0.66666666666666663,0,1,2.0842449365272655,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,229,1,2,341,0,0.5513196480938416,0.88491022099447514,0.86640845385406462,0.57734806629834257,0.41546000678090517,0.67653276955602537,0,153,2.4039616605286462,341,181,160,0.86588697972391893,0.51118210862619806,1,0.15469613259668508,28,160
2,3,0,0,1,0,1,1,1,1,1,0.077202635217713658,1,0,0,0.2558804561941867,2,1,1,0,1,1,1,1,1,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,341,1,2,229,0,0.74672489082969429,0.96047552879419473,0.93766404495457134,0.76972363748649064,0.17663780181293279,0.77519379844961245,2,56,0.77530584290739779,229,127,102,0.93516252296518521,0.64102564102564108,0.98039215686274506,0.55905511811023623,71,100
1,3,0,0,1,0,1,0.5,1,1,0.5,0.48464230267933872,0.66666666666666663,0,1,2.0842449365272655,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,229,1,2,341,0,0.5513196480938416,0.88491022099447514,0.86640845385406462,0.57734806629834257,0.41546000678090517,0.67653276955602537,0,153,2.4039616605286462,341,181,160,0.86588697972391893,0.51118210862619806,1,0.15469613259668508,28,160
2,3,0,0,1,0,1,1,1,1,1,0.077202635217713658,1,0,0,0.2558804561941867,2,1,1,0,1,1,1,1,1,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,341,1,2,229,0,0.74672489082969429,0.96047552879419473,0.93766404495457134,0.76972363748649064,0.17663780181293279,0.77519379844961245,2,56,0.77530584290739779,229,127,102,0.93516252296518521,0.64102564102564108,0.98039215686274506,0.55905511811023623,71,100
1,3,0,0,1,0,1,0.5,1,1,0.5,0.48464230267933872,0.66666666666666663,0,1,2.0842449365272655,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,229,1,2,341,0,0.5513196480938416,0.88491022099447514,0.86640845385406462,0.57734806629834257,0.41546000678090517,0.67653276955602537,0,153,2.4039616605286462,341,181,160,0.86588697972391893,0.51118210862619806,1,0.15469613259668508,28,160
2,3,0,0,1,0,1,1,1,1,1,0.077202635217713658,1,0,0,0.2558804561941867,2,1,1,0,1,1,1,1,1,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,341,1,2,229,0,0.74672489082969429,0.96047552879419473,0.93766404495457134,0.76972363748649064,0.17663780181293279,0.77519379844961245,2,56,0.77530584290739779,229,127,102,0.93516252296518521,0.64102564102564108,0.98039215686274506,0.55905511811023623,71,100
1,3,0,0,1,0,1,0.5,0,0.5,0.5,0.50115662901044378,0.66666666666666663,0,1,3.4048230260602832,2,1,1,0,0.25,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,287,1,2,283,0,0.45936395759717313,0.34346224677716386,0.27709091106377554,0.54311558877694721,0.48655127931219272,0.52923076923076928,16,137,4.7846316392051076,283,181,102,0.27472245653931782,0.38565022421524664,0.84313725490196079,0.24309392265193369,44,86
2,3,0,0,1,0,1,0.5,1,1,0.5,0.48103292168455614,0.66666666666666663,0,1,1.9778358414591659,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,283,1,2,287,0,0.56097560975609762,0.88193897637795271,0.83674378662264792,0.50393700787401574,0.37272792086118783,0.71748878923766812,0,126,1.7932420098442809,287,127,160,0.83244276414521479,0.55944055944055948,1,0.007874015748031496,1,160
1,4,0,0,1,0,1,0.5,1,1,0.5,0.35013822011381995,0,1,0,0.90646667560862981,2,1,1,0,1,,0,1,1,0,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,281,1,2,178,0,0.8932584269662921,0.90308676307007785,0.9230395174755377,0.84677419354838712,0.10753636152910796,0.81904761904761902,19,0,1.826483423603229,178,116,62,0.92273238259730739,1,0.69354838709677424,1,116,43
2,4,0,0,1,0,1,0.5,1,1,0.5,0.47793547619046617,0.66666666666666663,0,1,1.9013036014968063,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,178,1,2,281,0,0.72241992882562278,0.93779260299625467,0.96782872266017084,0.5617977528089888,0.25827332098840722,0.83116883116883122,0,78,1.2716350638395817,281,89,192,0.96773156770411106,0.71111111111111114,1,0.12359550561797752,11,192
1,4,0,0,1,0,1,1,1,1,1,0.00012744334396377424,1,0,0,0.0080538389231336396,2,1,1,0,1,1,1,1,1,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,151,1,2,308,0,0.87012987012987009,0.99919181034482762,0.99949146755422713,0.89583333333333326,0.096125504432482897,0.88372093023255816,40,0,0.31223408915969547,308,116,192,0.99949007969338333,1,0.79166666666666663,1,116,152
2,4,0,0,1,0,1,0.5,1,1,0.5,0.46809476669858241,0.66666666666666663,0,1,1.7171556567267052,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,308,1,2,151,0,0.41721854304635764,0.72236317506342873,0.68062700574160717,0.48604566872055094,0.52022749384386746,0.55102040816326525,8,80,2.4194022935928388,151,89,62,0.67710428034761816,0.40298507462686567,0.87096774193548387,0.10112359550561797,9,54
1,4,0,0,1,0,1,1,1,1,1,0.00012744334396377424,1,0,0,0.0080538389231336396,2,1,1,0,1,1,1,1,1,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,151,1,2,308,0,0.87012987012987009,0.99919181034482762,0.99949146755422713,0.89583333333333326,0.096125504432482897,0.88372093023255816,40,0,0.31223408915969547,308,116,192,0.99949007969338333,1,0.79166666666666663,1,116,152
2,4,0,0,1,0,1,0.5,1,1,0.5,0.46809476669858241,0.66666666666666663,0,1,1.7171556567267052,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,308,1,2,151,0,0.41721854304635764,0.72236317506342873,0.68062700574160717,0.48604566872055094,0.52022749384386746,0.55102040816326525,8,80,2.4194022935928388,151,89,62,0.67710428034761816,0.40298507462686567,0.87096774193548387,0.10112359550561797,9,54
1,4,0,0,1,0,1,1,1,1,1,0.00012744334396377424,1,0,0,0.0080538389231336396,2,1,1,0,1,1,1,1,1,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,151,1,2,308,0,0.87012987012987009,0.99919181034482762,0.99949146755422713,0.89583333333333326,0.096125504432482897,0.88372093023255816,40,0,0.31223408915969547,308,116,192,0.99949007969338333,1,0.79166666666666663,1,116,152
2,4,0,0,1,0,1,0.5,1,1,0.5,0.46809476669858241,0.66666666666666663,0,1,1.7171556567267052,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,308,1,2,151,0,0.41721854304635764,0.72236317506342873,0.68062700574160717,0.48604566872055094,0.52022749384386746,0.55102040816326525,8,80,2.4194022935928388,151,89,62,0.67710428034761816,0.40298507462686567,0.87096774193548387,0.10112359550561797,9,54
1,4,0,0,1,0,1,0.5,1,1,0.5,0.35013822011381995,0,1,0,0.90646667560862981,2,1,1,0,1,,0,1,1,0,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,281,1,2,178,0,0.8932584269662921,0.90308676307007785,0.9230395174755377,0.84677419354838712,0.10753636152910796,0.81904761904761902,19,0,1.826483423603229,178,116,62,0.92273238259730739,1,0.69354838709677424,1,116,43
2,4,0,0,1,0,1,0.5,1,1,0.5,0.47793547619046617,0.66666666666666663,0,1,1.9013036014968063,2,1,1,0,1,0.5,1,0,0,1,1547,recording_disjoint,Recording-disjoint split,stroop,1,2,178,1,2,281,0,0.72241992882562278,0.93779260299625467,0.96782872266017084,0.5617977528089888,0.25827332098840722,0.83116883116883122,0,78,1.2716350638395817,281,89,192,0.96773156770411106,0.71111111111111114,1,0.12359550561797752,11,192
1,5,0,0,1,0,1,1,1,1,1,1.0187517182270627e-06,1,0,0,0.00096724497828068186,2,1,1,0,1,1,1,1,1,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,308,1,2,352,0,0.97727272727272729,0.99840619307832423,0.99642089777475529,0.9758652094717668,0.017972631957851551,0.96330275229357798,3,5,0.065479244222778177,352,244,108,0.99640425777327857,0.95454545454545459,0.97222222222222221,0.97950819672131151,239,105
2,5,0,0,1,0,1,0.5,1,1,0.5,0.45419905368578151,0.66666666666666663,0,1,1.5317392223079442,2,1,1,0,1,0.5,1,0,0,1,1335,recording_disjoint,Recording-disjoint split,stroop,1,2,352,1,2,308,0,0.55519480519480524,0.9514235710931831,0.96628465435823696,0.5,0.3737632934684888,0.71398747390396655,0,137,1.3902058305217131,308,137,171,0.96619508986302027,0.55519480519480524,1,0,0,171
1,5,0,0,1,0,1,1,1,1,1,0.006284382624961473,1,0,0,0.076865691096645317,2,1,1,0,1,1,1,1,1,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,245,1,2,415,0,0.81927710843373491,0.90180711341194519,0.84232661014624677,0.83143993864442522,0.13176975720165818,0.80417754569190603,17,58,0.44482929909873786,415,244,171,0.84165866747743001,0.72641509433962259,0.90058479532163738,0.76229508196721307,186,154
2,5,0,0,1,0,1,0.5,1,1,0.5,0.47870458697524454,0.66666666666666663,0,1,1.9201943372362753,2,1,1,0,1,0.5,1,0,0,1,1388,recording_disjoint,Recording-disjoint split,stroop,1,2,415,1,2,245,0,0.44081632653061226,0.95498783454987834,0.95019169662746883,0.5,0.51245127561709003,0.61189801699716717,0,137,2.1627375778325653,245,137,108,0.94997171358166455,0.44081632653061226,1,0,0,108
1,5,0,0,1,0,1,1,1,1,1,0.006284382624961473,1,0,0,0.076865691096645317,2,1,1,0,1,1,1,1,1,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,245,1,2,415,0,0.81927710843373491,0.90180711341194519,0.84232661014624677,0.83143993864442522,0.13176975720165818,0.80417754569190603,17,58,0.44482929909873786,415,244,171,0.84165866747743001,0.72641509433962259,0.90058479532163738,0.76229508196721307,186,154
2,5,0,0,1,0,1,0.5,1,1,0.5,0.47870458697524454,0.66666666666666663,0,1,1.9201943372362753,2,1,1,0,1,0.5,1,0,0,1,1441,recording_disjoint,Recording-disjoint split,stroop,1,2,415,1,2,245,0,0.44081632653061226,0.95498783454987834,0.95019169662746883,0.5,0.51245127561709003,0.61189801699716717,0,137,2.1627375778325653,245,137,108,0.94997171358166455,0.44081632653061226,1,0,0,108
1,5,0,0,1,0,1,1,1,1,1,0.006284382624961473,1,0,0,0.076865691096645317,2,1,1,0,1,1,1,1,1,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,245,1,2,415,0,0.81927710843373491,0.90180711341194519,0.84232661014624677,0.83143993864442522,0.13176975720165818,0.80417754569190603,17,58,0.44482929909873786,415,244,171,0.84165866747743001,0.72641509433962259,0.90058479532163738,0.76229508196721307,186,154
2,5,0,0,1,0,1,0.5,1,1,0.5,0.47870458697524454,0.66666666666666663,0,1,1.9201943372362753,2,1,1,0,1,0.5,1,0,0,1,1494,recording_disjoint,Recording-disjoint split,stroop,1,2,415,1,2,245,0,0.44081632653061226,0.95498783454987834,0.95019169662746883,0.5,0.51245127561709003,0.61189801699716717,0,137,2.1627375778325653,245,137,108,0.94997171358166455,0.44081632653061226,1,0,0,108
