dataset,protocol,direction,analysis_cell_display,method,method_display,metric,n_participants_total,n_participants_valid,mean,standard_deviation,median,q1,q3,minimum,maximum
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,rf,Random forest,log_loss,13,13,0.82170618219767033,0.32778185911718899,0.77540741052976936,0.62564645807798314,0.97932432048973406,0.41400016442938137,1.703964771244791
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,rf,Random forest,brier_score,13,13,0.29417834860142889,0.1294117858801595,0.28745992828897932,0.21658952150110553,0.30685669187379577,0.11635131074973837,0.63093638990018486
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,accuracy,13,13,0.64102564102564108,0.21350420507344955,0.66666666666666663,0.66666666666666663,0.66666666666666663,0.33333333333333331,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,balanced_accuracy,13,13,0.57692307692307687,0.21371260356627764,0.5,0.5,0.5,0.25,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,sensitivity,13,13,0.76923076923076927,0.38812501290309243,1,0.5,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,specificity,13,13,0.38461538461538464,0.50636968354183332,0,0,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,precision,13,11,0.74242424242424232,0.17262091355910444,0.66666666666666663,0.66666666666666663,0.83333333333333326,0.5,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,f1,13,13,0.67435897435897429,0.32436657536447122,0.80000000000000004,0.66666666666666663,0.80000000000000004,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,auroc,13,13,0.65384615384615385,0.37553380809940534,0.5,0.5,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,pr_auc,13,13,0.83012820512820495,0.20865359998409996,0.79166666666666663,0.79166666666666663,1,0.41666666666666663,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,average_precision,13,13,0.87179487179487181,0.150675118891579,0.83333333333333326,0.83333333333333326,1,0.58333333333333326,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,log_loss,13,13,1.4476450989235077,1.990922570246255,0.69484661167234141,0.55322343017091258,1.1233787365765935,0.23017455825646982,7.0608222012261024
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_mdm,Riemannian MDM,brier_score,13,13,0.29020391098699838,0.19677160022400039,0.24623570693469965,0.18849655388408851,0.31097550015501602,0.046552284112698739,0.6666324238720267
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,accuracy,13,13,0.46153846153846156,0.16878989451394444,0.33333333333333331,0.33333333333333331,0.66666666666666663,0.33333333333333331,0.66666666666666663
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,balanced_accuracy,13,13,0.48076923076923078,0.12338702919820613,0.5,0.5,0.5,0.25,0.75
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,sensitivity,13,13,0.42307692307692307,0.44935851713645852,0.5,0,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,specificity,13,13,0.53846153846153844,0.51887452166277082,1,0,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,precision,13,7,0.66666666666666663,0.16666666666666666,0.66666666666666663,0.58333333333333326,0.66666666666666663,0.5,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,f1,13,13,0.37435897435897431,0.3744511653255671,0.5,0,0.80000000000000004,0,0.80000000000000004
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,auroc,13,13,0.61538461538461542,0.46340434799814917,1,0,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,pr_auc,13,13,0.78846153846153832,0.26866737449801775,1,0.41666666666666663,1,0.41666666666666663,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,average_precision,13,13,0.84615384615384626,0.19198691194707615,1,0.58333333333333326,1,0.58333333333333326,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,log_loss,13,13,1.5441454391996434,1.6274351301139347,1.1024147973613672,0.60949703012979195,1.6407400616208101,0.41696546444393712,6.6213819014796185
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,riemann_ts_logreg,Riemannian TS-LR,brier_score,13,13,0.36275715807509545,0.15486650785235984,0.34038142847156805,0.2138340597716272,0.49727489408540743,0.14904042900310019,0.66648748405488323
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,accuracy,13,13,0.46153846153846156,0.21681454519599697,0.33333333333333331,0.33333333333333331,0.66666666666666663,0,0.66666666666666663
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,balanced_accuracy,13,13,0.48076923076923078,0.18988863132818751,0.5,0.5,0.5,0,0.75
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,sensitivity,13,13,0.42307692307692307,0.44935851713645852,0.5,0,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,specificity,13,13,0.53846153846153844,0.51887452166277082,1,0,1,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,precision,13,8,0.64583333333333326,0.3141819814380154,0.66666666666666663,0.625,0.75,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,f1,13,13,0.38717948717948719,0.38189063334998913,0.5,0,0.80000000000000004,0,0.80000000000000004
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,auroc,13,13,0.34615384615384615,0.3755338080994054,0.5,0,0.5,0,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,pr_auc,13,13,0.65064102564102555,0.23664469622349929,0.79166666666666663,0.41666666666666663,0.79166666666666663,0.41666666666666663,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,average_precision,13,13,0.74358974358974372,0.16478640236548164,0.83333333333333326,0.58333333333333326,0.83333333333333326,0.58333333333333326,1
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,log_loss,13,13,2.0163231338588217,2.1511219543691005,1.1310174956356847,0.72986362659201909,2.0756053012513016,0.66147393764735796,7.1540984302320103
openbci,cross_task,stroop_to_arithmetic,Stroop to Arithmetic,stack_recording,OOF recording-level stacking,brier_score,13,13,0.4069935320321505,0.2072127858119982,0.32947803222278099,0.26827742264911608,0.46497333889624409,0.2347837103823476,0.93760750437840679
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,accuracy,15,15,0.6333333333333333,0.15998511835554613,0.5,0.5,0.75,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,balanced_accuracy,15,15,0.6333333333333333,0.15998511835554613,0.5,0.5,0.75,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,sensitivity,15,15,0.6333333333333333,0.44185755084426848,1,0.25,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,specificity,15,15,0.6333333333333333,0.35186577527449842,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,precision,15,11,0.66666666666666663,0.18257418583505539,0.66666666666666663,0.5,0.66666666666666663,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,f1,15,15,0.53333333333333333,0.3552329886011098,0.66666666666666663,0.25,0.80000000000000004,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,auroc,15,15,0.68333333333333335,0.27494588212089682,0.75,0.5,1,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,pr_auc,15,15,0.67500000000000004,0.28486978367456534,0.79166666666666663,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,average_precision,15,15,0.76111111111111118,0.20621943416287181,0.83333333333333326,0.58333333333333326,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,log_loss,15,15,0.64228986162036217,0.068099653427246096,0.61583683007092993,0.59902143448007616,0.69403047908053894,0.53488368989664514,0.76569062835328272
openbci,loso,arithmetic,Arithmetic LOSO,always_fuse,Always fused,brier_score,15,15,0.2263238930546797,0.032606901228023046,0.21493487718668333,0.2049330325222618,0.25031798761310159,0.17647868734454683,0.28374465302109242
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,balanced_accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,sensitivity,15,15,0.5,0.46291004988627571,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,precision,15,10,0.59999999999999998,0.2854496128592251,0.58333333333333326,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,f1,15,15,0.42666666666666669,0.3801002374061222,0.5,0,0.73333333333333339,0,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,auroc,15,15,0.69999999999999996,0.23528098702858008,0.5,0.5,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,pr_auc,15,15,0.68055555555555547,0.27033684651192225,0.70833333333333326,0.41666666666666663,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,average_precision,15,15,0.76666666666666683,0.19210612146613631,0.75,0.58333333333333326,1,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,log_loss,15,15,1.0703258467338184,0.70109377174654841,0.85780149003846451,0.53982386705112417,1.3521762466992808,0.33994891297913077,2.7855747864844931
openbci,loso,arithmetic,Arithmetic LOSO,always_nn,Always neural,brier_score,15,15,0.31297956071698307,0.13638045493734646,0.3172808137484458,0.18663491876812957,0.43729323443568374,0.093649802777423782,0.4961405965355567
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,accuracy,15,15,0.59999999999999998,0.18419709940325185,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,balanced_accuracy,15,15,0.59999999999999998,0.18419709940325185,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,sensitivity,15,15,0.53333333333333333,0.48057505236162745,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,precision,15,10,0.6166666666666667,0.28382310609877337,0.66666666666666663,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,f1,15,15,0.44666666666666666,0.39194265858547167,0.66666666666666663,0,0.80000000000000004,0,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,auroc,15,15,0.69999999999999996,0.25354627641855498,0.75,0.5,1,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,pr_auc,15,15,0.69999999999999996,0.26874192494328497,0.79166666666666663,0.41666666666666663,1,0.33333333333333331,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,average_precision,15,15,0.7777777777777779,0.19330733267966033,0.83333333333333326,0.58333333333333326,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,log_loss,15,15,0.70711260534265885,0.21002042723901612,0.62354699458215579,0.57399637125118974,0.77677432375677835,0.50289072307859339,1.2725012357042673
openbci,loso,arithmetic,Arithmetic LOSO,cbsf,CB-SF,brier_score,15,15,0.24819942147389445,0.074944061835934869,0.22063252163997793,0.1950372056035698,0.28950132425757091,0.16362706229629664,0.42166005202135237
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,balanced_accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,sensitivity,15,15,0.5,0.46291004988627571,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,precision,15,10,0.59999999999999998,0.2854496128592251,0.58333333333333326,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,f1,15,15,0.42666666666666669,0.3801002374061222,0.5,0,0.73333333333333339,0,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,auroc,15,15,0.69999999999999996,0.23528098702858008,0.5,0.5,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,pr_auc,15,15,0.68055555555555547,0.27033684651192225,0.70833333333333326,0.41666666666666663,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,average_precision,15,15,0.76666666666666683,0.19210612146613631,0.75,0.58333333333333326,1,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,log_loss,15,15,1.0531598693213933,0.70991376670165751,0.85780149003846928,0.53982386705112417,1.3521762466992819,0.33994891297912971,2.7855747864845091
openbci,loso,arithmetic,Arithmetic LOSO,dasf_clean,DASF,brier_score,15,15,0.30856192535002869,0.13889413386543328,0.31728081374844724,0.18663491876812954,0.43729323443568374,0.093649802777423491,0.49614059653555687
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,accuracy,15,15,0.66666666666666663,0.15430334996209194,0.75,0.5,0.75,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,balanced_accuracy,15,15,0.66666666666666663,0.15430334996209194,0.75,0.5,0.75,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,sensitivity,15,15,0.6333333333333333,0.48057505236162751,1,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,specificity,15,15,0.69999999999999996,0.31622776601683794,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,precision,15,10,0.71666666666666667,0.15811388300841897,0.66666666666666663,0.66666666666666663,0.66666666666666663,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,f1,15,15,0.52888888888888885,0.39397580029353479,0.80000000000000004,0,0.80000000000000004,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,auroc,15,15,0.69999999999999996,0.35606981658898623,0.75,0.625,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,pr_auc,15,15,0.75277777777777777,0.27882738207484037,0.79166666666666663,0.60416666666666663,1,0.29166666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,average_precision,15,15,0.80555555555555558,0.21972806666519248,0.83333333333333326,0.70833333333333326,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,log_loss,15,15,0.93543138472069254,0.60165262783947937,0.7500087412850085,0.48355400326365305,1.1589264151172249,0.3617960099377891,2.3146403800503608
openbci,loso,arithmetic,Arithmetic LOSO,eeg_conformer,EEG-Conformer,brier_score,15,15,0.26858317795265757,0.13498752160472635,0.24671450121534061,0.16766791678185022,0.32276999234179993,0.10857069452041353,0.53330862836936799
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,accuracy,15,15,0.6166666666666667,0.15998511835554613,0.75,0.5,0.75,0.25,0.75
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,balanced_accuracy,15,15,0.6166666666666667,0.15998511835554613,0.75,0.5,0.75,0.25,0.75
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,sensitivity,15,15,0.6333333333333333,0.48057505236162751,1,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,specificity,15,15,0.59999999999999998,0.28030595529069408,0.5,0.5,0.75,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,precision,15,11,0.5757575757575758,0.2022599587389726,0.66666666666666663,0.58333333333333326,0.66666666666666663,0,0.66666666666666663
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,f1,15,15,0.50444444444444447,0.37772642041198112,0.80000000000000004,0,0.80000000000000004,0,0.80000000000000004
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,auroc,15,15,0.71666666666666667,0.28136571693556883,0.75,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,pr_auc,15,15,0.72777777777777763,0.26298927694558155,0.79166666666666663,0.41666666666666663,1,0.29166666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,average_precision,15,15,0.79444444444444451,0.19636242272441301,0.83333333333333326,0.58333333333333326,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,log_loss,15,15,0.66228576232511849,0.15114729287668333,0.63775196010149915,0.5408455788017057,0.74259017222089752,0.48995737551906759,1.0667189417766494
openbci,loso,arithmetic,Arithmetic LOSO,eegnet,EEGNet,brier_score,15,15,0.23562694116310778,0.066972531353086506,0.22535503842990484,0.17821855152156579,0.27799549774276705,0.16350481188377669,0.40575021512710202
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),accuracy,15,15,0.59999999999999998,0.18419709940325185,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),balanced_accuracy,15,15,0.59999999999999998,0.18419709940325185,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),sensitivity,15,15,0.53333333333333333,0.48057505236162745,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),precision,15,10,0.6166666666666667,0.28382310609877337,0.66666666666666663,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),f1,15,15,0.44666666666666666,0.39194265858547167,0.66666666666666663,0,0.80000000000000004,0,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),auroc,15,15,0.71666666666666667,0.22886885410853172,0.75,0.5,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),pr_auc,15,15,0.70555555555555549,0.26138115046824978,0.79166666666666663,0.41666666666666663,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),average_precision,15,15,0.78333333333333344,0.18580583823930166,0.83333333333333326,0.58333333333333326,1,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),log_loss,15,15,0.68129480009169829,0.15396261085025914,0.62421454389477371,0.56776586614958657,0.78861409844994146,0.46553775475973086,0.97518955338381219
openbci,loso,arithmetic,Arithmetic LOSO,equal_blend_050,Equal blend (50%),brier_score,15,15,0.24431606915906573,0.066800734219934002,0.22252447757432892,0.19131431948971855,0.29555957470903754,0.15180539448698815,0.35963521550398492
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,accuracy,15,15,0.51666666666666672,0.1484042099261659,0.5,0.5,0.5,0.25,0.75
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,balanced_accuracy,15,15,0.51666666666666672,0.1484042099261659,0.5,0.5,0.5,0.25,0.75
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,sensitivity,15,15,0.33333333333333331,0.48795003647426666,0,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,specificity,15,15,0.69999999999999996,0.36839419880650365,1,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,precision,15,7,0.42857142857142849,0.30210898905832184,0.5,0.25,0.66666666666666663,0,0.66666666666666663
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,f1,15,15,0.24888888888888888,0.3664212743067059,0,0,0.66666666666666663,0,0.80000000000000004
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,auroc,15,15,0.65000000000000002,0.3245876505000504,0.75,0.5,0.875,0,1
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,pr_auc,15,15,0.68055555555555558,0.27398200226682329,0.79166666666666663,0.41666666666666663,0.89583333333333326,0.29166666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,average_precision,15,15,0.75555555555555542,0.2100327512883565,0.83333333333333326,0.58333333333333326,0.91666666666666663,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,log_loss,15,15,0.68032517544423743,0.10741963714265561,0.65755752034774517,0.60900572846499634,0.74418854116863919,0.56392480384596866,0.93752966958246553
openbci,loso,arithmetic,Arithmetic LOSO,extra_trees,Extra Trees,brier_score,15,15,0.24525645898653137,0.048254996062892207,0.23336905564090876,0.21312371056921298,0.27677150954491869,0.18786550175634073,0.35726043596947299
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),balanced_accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),sensitivity,15,15,0.5,0.46291004988627571,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),precision,15,10,0.59999999999999998,0.2854496128592251,0.58333333333333326,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),f1,15,15,0.42666666666666669,0.3801002374061222,0.5,0,0.73333333333333339,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),auroc,15,15,0.71666666666666667,0.22886885410853172,0.75,0.5,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),pr_auc,15,15,0.70555555555555549,0.26138115046824978,0.79166666666666663,0.41666666666666663,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),average_precision,15,15,0.78333333333333344,0.18580583823930166,0.83333333333333326,0.58333333333333326,1,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),log_loss,15,15,0.83006994646457422,0.35962047978056416,0.65288142132792459,0.55109494823384519,1.0876627689818483,0.423029179125888,1.5423309771121092
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_010,Fixed blend (10%),brier_score,15,15,0.28561557615205346,0.11516725029308157,0.2454690465754181,0.18781763850963945,0.39704885373792781,0.12208806959694582,0.45457316456983865
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),balanced_accuracy,15,15,0.58333333333333337,0.1809367161139365,0.5,0.5,0.75,0.25,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),sensitivity,15,15,0.5,0.46291004988627571,0.5,0,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),specificity,15,15,0.66666666666666663,0.36187343222787294,0.5,0.5,1,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),precision,15,10,0.59999999999999998,0.2854496128592251,0.58333333333333326,0.5,0.66666666666666663,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),f1,15,15,0.42666666666666669,0.3801002374061222,0.5,0,0.73333333333333339,0,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),auroc,15,15,0.71666666666666667,0.22886885410853172,0.75,0.5,1,0.5,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),pr_auc,15,15,0.70555555555555549,0.26138115046824978,0.79166666666666663,0.41666666666666663,1,0.41666666666666663,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),average_precision,15,15,0.78333333333333344,0.18580583823930166,0.83333333333333326,0.58333333333333326,1,0.58333333333333326,1
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),log_loss,15,15,0.74494967041175064,0.24603922775455367,0.63417347835630422,0.55699987626213343,0.92910048141551671,0.44487935165173775,1.2240919966146486
openbci,loso,arithmetic,Arithmetic LOSO,fixed_blend_025,Fixed blend (25%),brier_score,15,15,0.2657367544213452,0.093745572791286591,0.23208711793930709,0.18847462663571524,0.35244770024653804,0.14309516829878802,0.4143730703793454
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,accuracy,15,15,0.51666666666666672,0.19970215917949508,0.5,0.5,0.625,0,0.75
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,balanced_accuracy,15,15,0.51666666666666672,0.19970215917949508,0.5,0.5,0.625,0,0.75
openbci,loso,arithmetic,Arithmetic LOSO,rf,Random forest,sensitivity,15,15,0.40000000000000002,0.50709255283710997,0,0,1,0,1
